Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
4,23,0.5,113.021,0.00,0,23.38,0,-9999.00,-9999,-9999.00,-9999,0.19,46.43,-7.64,1,10.24,1,0,0,9.512,7.787,9.277,0,0.235,7.918,0,-0.132,9.277,0,0.235,7.918,0,-0.132
4,23,1.0,113.042,0.00,0,23.38,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,-7.61,1,10.22,1,0,0,9.510,7.789,8.059,0,1.451,8.605,0,-0.815,8.059,0,1.451,8.605,0,-0.815
4,23,1.5,113.063,0.00,0,23.38,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,-7.58,1,10.22,1,0,0,9.508,7.792,8.627,0,0.881,9.291,0,-1.499,8.627,0,0.881,9.291,0,-1.499
4,23,2.0,113.083,0.00,0,23.35,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,-7.56,1,10.22,1,0,0,9.491,7.783,8.840,0,0.651,9.150,0,-1.367,8.840,0,0.651,9.150,0,-1.367
4,23,2.5,113.104,0.00,0,23.31,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,-7.53,1,10.21,1,0,0,9.474,7.774,7.861,0,1.613,9.009,0,-1.235,7.861,0,1.613,9.009,0,-1.235
4,23,3.0,113.125,0.00,0,23.29,0,-9999.00,-9999,-9999.00,-9999,0.06,46.43,-7.52,1,10.24,1,0,0,9.463,7.770,9.690,0,-0.227,9.863,0,-2.093,9.690,0,-0.227,9.863,0,-2.093
4,23,3.5,113.146,0.00,0,23.27,0,-9999.00,-9999,-9999.00,-9999,0.06,46.43,-7.51,1,10.29,1,0,0,9.452,7.766,10.718,0,-1.266,10.716,0,-2.951,10.718,0,-1.266,10.716,0,-2.951
4,23,4.0,113.167,0.00,0,23.28,0,-9999.00,-9999,-9999.00,-9999,0.00,46.41,-7.51,1,10.34,1,0,0,9.454,7.772,10.424,0,-0.970,9.809,0,-2.037,10.424,0,-0.970,9.809,0,-2.037
4,23,4.5,113.188,0.00,0,23.30,0,-9999.00,-9999,-9999.00,-9999,0.00,46.39,-7.51,1,10.39,1,0,0,9.456,7.778,9.429,0,0.027,8.901,0,-1.123,9.429,0,0.027,8.901,0,-1.123
4,23,5.0,113.208,0.97,0,23.28,0,-9999.00,-9999,-9999.00,-9999,0.13,46.37,-7.53,1,10.47,1,0,0,9.445,7.774,10.633,0,-1.188,10.654,0,-2.880,10.633,0,-1.188,10.654,0,-2.880
4,23,5.5,113.229,1.94,0,23.26,0,-9999.00,-9999,-9999.00,-9999,0.13,46.35,-7.53,1,10.46,1,0,0,9.434,7.770,12.671,0,-3.237,12.407,0,-4.638,12.671,0,-3.237,12.407,0,-4.638
4,23,6.0,113.250,16.60,0,23.26,0,-9999.00,-9999,-9999.00,-9999,0.25,46.34,-7.53,1,10.60,1,0,0,9.432,7.772,10.805,0,-1.372,10.807,0,-3.035,10.805,0,-1.372,10.807,0,-3.035
4,23,6.5,113.271,31.26,0,23.26,0,-9999.00,-9999,-9999.00,-9999,0.25,46.33,-3.93,1,13.78,1,0,0,9.430,7.775,10.191,0,-0.761,9.207,0,-1.433,10.191,0,-0.761,9.207,0,-1.433
4,23,7.0,113.292,95.66,0,23.34,0,-9999.00,-9999,-9999.00,-9999,0.38,46.32,7.64,1,50.66,1,0,0,9.459,7.801,2.275,0,7.184,1.336,0,6.465,2.275,0,7.184,1.336,0,6.465
4,23,7.5,113.313,160.07,0,23.43,0,-9999.00,-9999,-9999.00,-9999,0.38,46.31,18.77,1,110.38,1,0,0,9.488,7.828,-0.808,0,10.296,-6.535,0,14.363,-0.808,0,10.296,-6.535,0,14.363
4,23,8.0,113.333,265.14,0,23.89,0,-9999.00,-9999,-9999.00,-9999,0.00,46.30,32.69,1,145.38,1,0,0,9.666,7.970,-7.382,0,17.048,-8.591,0,16.562,-7.382,0,17.048,-8.591,0,16.562
4,23,8.5,113.354,370.21,0,24.36,0,-9999.00,-9999,-9999.00,-9999,0.00,46.29,42.22,1,178.59,1,0,0,9.845,8.113,-12.096,0,21.942,-10.648,0,18.761,-12.096,0,21.942,-10.648,0,18.761
4,23,9.0,113.375,456.36,0,24.98,0,-9999.00,-9999,-9999.00,-9999,0.00,46.28,59.97,1,207.90,1,35,32,10.086,8.304,-14.278,1,24.364,-13.608,1,21.912,-14.547,1,24.633,-15.591,1,23.895
4,23,9.5,113.396,542.50,0,25.60,0,-9999.00,-9999,-9999.00,-9999,0.00,46.27,76.75,1,268.53,1,99,96,10.328,8.496,-15.618,1,25.946,-15.294,1,23.790,-16.983,1,27.311,-17.456,1,25.952
4,23,10.0,113.417,552.16,0,26.08,0,-9999.00,-9999,-9999.00,-9999,0.00,46.27,78.14,1,269.62,1,99,96,10.513,8.643,-15.203,1,25.716,-14.951,1,23.594,-17.048,1,27.561,-17.175,1,25.818
4,23,10.5,113.438,561.83,0,26.55,0,-9999.00,-9999,-9999.00,-9999,0.00,46.27,80.80,1,273.70,1,99,96,10.699,8.791,-15.405,1,26.104,-15.149,1,23.940,-16.805,1,27.504,-16.753,1,25.544
4,23,11.0,113.458,589.01,0,26.88,0,-9999.00,-9999,-9999.00,-9999,0.00,46.26,82.14,1,283.71,1,99,96,10.829,8.896,-15.782,1,26.610,-15.565,1,24.461,-16.870,1,27.698,-16.687,1,25.584
4,23,11.5,113.479,616.20,0,27.21,0,-9999.00,-9999,-9999.00,-9999,0.00,46.25,91.92,1,300.82,1,99,96,10.958,9.001,-16.282,1,27.241,-15.406,1,24.407,-16.790,1,27.748,-16.432,1,25.433
4,23,12.0,113.500,609.23,0,27.35,0,-9999.00,-9999,-9999.00,-9999,0.00,46.24,89.04,1,295.79,1,99,96,11.011,9.047,-16.935,1,27.946,-16.044,1,25.090,-16.389,1,27.400,-16.054,1,25.101
4,23,12.5,113.521,602.25,0,27.49,0,-9999.00,-9999,-9999.00,-9999,0.00,46.23,89.53,1,289.46,1,99,96,11.051,9.081,-16.216,1,27.267,-15.876,1,24.957,-15.956,1,27.008,-15.666,1,24.747
4,23,13.0,113.542,459.68,0,26.36,0,-9999.00,-9999,-9999.00,-9999,5.08,46.23,59.78,1,206.23,1,99,96,10.583,8.722,-14.278,1,24.861,-13.696,1,22.418,-14.447,1,25.030,-14.534,1,23.256
4,23,13.5,113.563,317.10,0,25.23,0,-9999.00,-9999,-9999.00,-9999,5.08,46.23,35.60,1,160.36,1,67,64,10.121,8.366,-7.483,1,17.604,-8.014,1,16.380,-9.585,1,19.706,-10.024,1,18.390
4,23,14.0,113.583,209.70,0,24.59,0,-9999.00,-9999,-9999.00,-9999,0.25,46.31,25.62,1,132.06,1,3,0,9.856,8.163,-5.021,1,14.876,-7.494,0,15.657,-3.924,1,13.780,-7.494,0,15.657
4,23,14.5,113.604,102.30,0,23.95,0,-9999.00,-9999,-9999.00,-9999,0.25,46.39,7.19,1,53.09,1,3,0,9.593,7.962,1.058,1,8.535,-4.946,0,12.908,2.108,1,7.485,-4.946,0,12.908
4,23,15.0,113.625,94.56,0,23.90,0,-9999.00,-9999,-9999.00,-9999,0.13,46.41,7.13,1,47.60,1,3,0,9.561,7.939,1.051,1,8.510,-3.888,0,11.827,2.518,1,7.043,-3.888,0,11.827
4,23,15.5,113.646,86.81,0,23.85,0,-9999.00,-9999,-9999.00,-9999,0.13,46.42,6.35,1,44.61,1,3,0,9.528,7.916,1.133,1,8.395,-2.830,0,10.746,2.922,1,6.606,-2.830,0,10.746
4,23,16.0,113.667,82.94,0,23.96,0,-9999.00,-9999,-9999.00,-9999,0.00,46.42,5.90,1,44.60,1,35,0,9.560,7.944,2.144,1,7.416,0.955,0,6.989,3.009,1,6.551,0.955,0,6.989
4,23,16.5,113.688,79.07,0,24.08,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,5.40,1,43.90,1,99,0,9.591,7.971,2.639,1,6.952,4.740,0,3.231,3.097,1,6.494,4.740,0,3.231
4,23,17.0,113.708,47.41,0,24.08,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,-3.02,1,15.72,1,96,0,9.579,7.964,6.264,1,3.315,5.300,0,2.664,4.597,1,4.982,5.300,0,2.664
4,23,17.5,113.729,15.76,0,24.09,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,-1.43,0,27.76,0,64,0,9.567,7.957,9.566,1,0.002,5.859,0,2.098,6.058,1,3.509,5.859,0,2.098
4,23,18.0,113.750,7.88,0,24.13,0,-9999.00,-9999,-9999.00,-9999,0.00,46.42,-0.93,0,16.77,0,32,0,9.569,7.961,9.613,1,-0.045,8.691,0,-0.730,10.686,1,-1.117,8.691,0,-0.730
4,23,18.5,113.771,0.00,0,24.17,0,-9999.00,-9999,-9999.00,-9999,0.00,46.42,-0.42,0,5.78,0,96,0,9.570,7.965,9.664,1,-0.093,11.524,0,-3.559,10.701,1,-1.130,11.524,0,-3.559
4,23,19.0,113.792,0.00,0,24.76,0,-9999.00,-9999,-9999.00,-9999,0.00,46.41,-0.14,0,3.88,0,96,0,9.784,8.135,9.634,1,0.151,10.373,0,-2.238,10.335,1,-0.551,10.373,0,-2.238
4,23,19.5,113.813,0.00,0,25.35,0,-9999.00,-9999,-9999.00,-9999,0.00,46.40,0.14,0,1.98,0,104,32,9.999,8.305,9.577,1,0.422,8.139,1,0.166,8.597,1,1.402,8.321,1,-0.015
4,23,20.0,113.833,0.00,0,24.79,0,-9999.00,-9999,-9999.00,-9999,0.00,46.39,-2.56,0,3.77,0,107,64,9.767,8.127,9.583,1,0.184,8.132,1,-0.005,10.302,1,-0.535,9.201,1,-1.074
4,23,20.5,113.854,0.00,0,24.22,0,-9999.00,-9999,-9999.00,-9999,0.00,46.37,-5.26,0,5.56,0,123,0,9.537,7.950,9.599,1,-0.061,9.463,0,-1.513,10.706,1,-1.169,9.463,0,-1.513
4,23,21.0,113.875,0.00,0,24.40,0,-9999.00,-9999,-9999.00,-9999,0.00,46.35,-1.46,0,-1.33,0,115,0,9.591,7.995,9.565,1,0.026,6.545,0,1.450,10.684,1,-1.093,6.545,0,1.450
4,23,21.5,113.896,0.00,0,24.57,0,-9999.00,-9999,-9999.00,-9999,0.00,46.34,2.33,0,-8.21,0,99,32,9.644,8.039,9.593,1,0.051,8.085,1,-0.046,10.584,1,-0.941,9.297,1,-1.258
4,23,22.0,113.917,0.14,0,24.81,0,-9999.00,-9999,-9999.00,-9999,1.52,46.33,3.45,0,-16.99,0,64,64,9.719,8.101,9.683,1,0.036,8.102,1,-0.001,10.251,1,-0.532,9.194,1,-1.093
4,23,22.5,113.938,0.27,0,25.04,0,-9999.00,-9999,-9999.00,-9999,1.52,46.31,4.56,0,-25.76,0,0,0,9.795,8.163,-3.324,0,13.120,-2.681,0,10.844,-3.324,0,13.120,-2.681,0,10.844
4,23,23.0,113.958,0.17,0,24.27,0,-9999.00,-9999,-9999.00,-9999,8.32,46.33,-7.43,1,9.39,1,0,0,9.487,7.925,1.878,0,7.610,-5.993,0,13.918,1.878,0,7.610,-5.993,0,13.918
4,23,23.5,113.979,0.08,0,23.50,0,-9999.00,-9999,-9999.00,-9999,8.32,46.35,-7.43,1,9.35,1,0,0,9.183,7.688,3.305,0,5.878,-9.304,0,16.993,3.305,0,5.878,-9.304,0,16.993
4,24,0.0,114.000,0.04,0,23.36,0,-9999.00,-9999,-9999.00,-9999,0.32,46.17,-7.43,1,9.34,1,0,0,9.117,7.639,5.989,0,3.129,-0.126,0,7.766,5.989,0,3.129,-0.126,0,7.766
4,24,0.5,114.021,0.00,0,23.22,0,-9999.00,-9999,-9999.00,-9999,0.32,46.00,-7.44,1,9.35,1,0,0,9.052,7.590,2.322,0,6.729,9.052,0,-1.461,2.322,0,6.729,9.052,0,-1.461
4,24,1.0,114.042,0.00,0,23.17,0,-9999.00,-9999,-9999.00,-9999,0.00,46.15,-7.52,1,9.50,1,0,0,9.020,7.568,-6.386,0,15.406,-1.621,0,9.189,-6.386,0,15.406,-1.621,0,9.189
4,24,1.5,114.063,0.00,0,23.12,0,-9999.00,-9999,-9999.00,-9999,0.00,46.30,-7.59,1,9.64,1,0,0,8.989,7.546,-10.193,0,19.182,-12.293,0,19.839,-10.193,0,19.182,-12.293,0,19.839
4,24,2.0,114.083,0.00,0,23.20,0,-9999.00,-9999,-9999.00,-9999,0.06,46.36,-7.63,1,9.74,1,32,0,9.007,7.563,9.725,1,-0.718,1.239,0,6.324,7.732,1,1.275,1.239,0,6.324
4,24,2.5,114.104,0.00,0,23.28,0,-9999.00,-9999,-9999.00,-9999,0.06,46.42,-7.65,1,9.83,1,96,0,9.024,7.579,9.673,1,-0.649,14.771,0,-7.192,7.995,1,1.029,14.771,0,-7.192
4,24,3.0,114.125,0.00,0,23.21,0,-9999.00,-9999,-9999.00,-9999,0.13,46.42,-7.68,1,9.89,1,96,0,8.983,7.550,9.621,1,-0.638,9.091,0,-1.541,7.876,1,1.107,9.091,0,-1.541
4,24,3.5,114.146,0.00,0,23.13,0,-9999.00,-9999,-9999.00,-9999,0.13,46.43,-7.73,1,9.95,1,96,0,8.942,7.520,9.603,1,-0.661,3.410,0,4.110,7.757,1,1.185,3.410,0,4.110
4,24,4.0,114.167,0.00,0,23.11,0,-9999.00,-9999,-9999.00,-9999,1.40,46.42,-7.83,1,10.02,1,99,0,8.922,7.507,9.603,1,-0.680,0.551,0,6.957,7.577,1,1.345,0.551,0,6.957
4,24,4.5,114.188,0.00,0,23.10,0,-9999.00,-9999,-9999.00,-9999,1.40,46.41,-7.95,1,10.05,1,99,0,8.903,7.494,9.610,1,-0.707,-2.309,0,9.804,7.397,1,1.506,-2.309,0,9.804
4,24,5.0,114.208,0.66,0,22.93,0,-9999.00,-9999,-9999.00,-9999,1.02,46.41,-8.11,1,10.14,1,99,0,8.829,7.438,9.575,1,-0.746,0.532,0,6.906,6.995,1,1.834,0.532,0,6.906
4,24,5.5,114.229,1.31,0,22.76,0,-9999.00,-9999,-9999.00,-9999,1.02,46.41,-8.23,1,10.15,1,99,0,8.754,7.382,9.552,1,-0.798,3.373,0,4.009,6.580,1,2.174,3.373,0,4.009
4,24,6.0,114.250,27.86,0,22.64,0,-9999.00,-9999,-9999.00,-9999,0.89,46.42,-5.10,1,13.08,1,67,0,8.698,7.340,6.765,1,1.933,2.736,0,4.604,5.963,1,2.735,2.736,0,4.604
4,24,6.5,114.271,54.42,0,22.52,0,-9999.00,-9999,-9999.00,-9999,0.89,46.43,-4.11,1,24.58,1,3,0,8.642,7.298,6.085,1,2.557,2.098,0,5.200,5.012,1,3.630,2.098,0,5.200
4,24,7.0,114.292,107.03,0,22.77,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,6.47,1,56.81,1,0,0,8.720,7.363,-0.337,0,9.057,-0.488,0,7.851,-0.337,0,9.057,-0.488,0,7.851
4,24,7.5,114.313,159.65,0,23.02,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,17.56,1,104.22,1,0,0,8.798,7.428,-4.675,0,13.474,-3.073,0,10.501,-4.675,0,13.474,-3.073,0,10.501
4,24,8.0,114.333,229.77,0,23.47,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,27.36,1,138.65,1,0,0,8.948,7.549,-6.298,0,15.246,-8.282,0,15.831,-6.298,0,15.246,-8.282,0,15.831
4,24,8.5,114.354,299.89,0,23.91,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,32.17,1,141.39,1,0,0,9.097,7.670,-14.503,0,23.600,-13.491,0,21.161,-14.503,0,23.600,-13.491,0,21.161
4,24,9.0,114.375,351.05,0,24.32,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,42.25,1,163.68,1,0,0,9.234,7.781,-15.197,0,24.431,-15.716,0,23.496,-15.197,0,24.431,-15.716,0,23.496
4,24,9.5,114.396,402.21,0,24.73,0,-9999.00,-9999,-9999.00,-9999,0.00,46.43,48.38,1,190.69,1,0,0,9.370,7.892,-18.016,0,27.386,-17.940,0,25.832,-18.016,0,27.386,-17.940,0,25.832
4,24,10.0,114.417,405.95,0,25.08,0,-9999.00,-9999,-9999.00,-9999,0.00,46.42,48.29,1,192.22,1,0,0,9.485,7.985,-19.309,0,28.793,-19.329,0,27.314,-19.309,0,28.793,-19.329,0,27.314
4,24,10.5,114.438,409.70,0,25.42,0,-9999.00,-9999,-9999.00,-9999,0.00,46.42,66.01,0,230.30,0,0,0,9.599,8.078,-20.955,0,30.554,-20.718,0,28.797,-20.955,0,30.554,-20.718,0,28.797
4,24,11.0,114.458,253.98,0,25.91,0,-9999.00,-9999,-9999.00,-9999,0.00,46.41,37.48,0,121.01,0,3,0,9.765,8.213,-6.302,1,16.068,-15.109,0,23.321,-7.042,1,16.807,-15.109,0,23.321
4,24,11.5,114.479,98.26,0,26.40,0,-9999.00,-9999,-9999.00,-9999,0.00,46.39,8.96,0,11.71,0,35,0,9.932,8.347,1.910,1,8.022,-9.499,0,17.846,0.210,1,9.722,-9.499,0,17.846
4,24,12.0,114.500,77.40,0,26.70,0,-9999.00,-9999,-9999.00,-9999,0.00,46.38,8.54,0,18.47,0,99,0,10.031,8.429,3.390,1,6.642,-5.799,0,14.228,1.006,1,9.025,-5.799,0,14.228
4,24,12.5,114.521,56.54,0,27.01,0,-9999.00,-9999,-9999.00,-9999,0.00,46.36,8.12,0,25.23,0,99,0,10.140,8.522,5.442,1,4.698,-2.099,0,10.621,1.737,1,8.403,-2.099,0,10.621
4,24,13.0,114.542,320.15,0,27.07,0,-9999.00,-9999,-9999.00,-9999,0.00,46.34,53.47,0,153.97,0,64,0,10.155,8.541,-7.873,1,18.028,-4.793,0,13.334,-9.061,1,19.216,-4.793,0,13.334
4,24,13.5,114.563,583.77,0,27.12,0,-9999.00,-9999,-9999.00,-9999,0.00,46.33,98.82,0,282.71,0,0,0,10.170,8.561,-8.299,0,18.469,-7.486,0,16.047,-8.299,0,18.469,-7.486,0,16.047
4,24,14.0,114.583,345.33,0,26.29,0,-9999.00,-9999,-9999.00,-9999,0.13,46.31,41.26,1,161.69,1,0,0,9.854,8.318,-3.058,0,12.912,-3.765,0,12.084,-3.058,0,12.912,-3.765,0,12.084
4,24,14.5,114.604,106.89,0,25.46,0,-9999.00,-9999,-9999.00,-9999,0.13,46.29,6.47,1,56.81,1,0,0,9.542,8.077,0.329,0,9.213,-0.044,0,8.122,0.329,0,9.213,-0.044,0,8.122
4,24,15.0,114.625,163.40,0,26.02,0,-9999.00,-9999,-9999.00,-9999,0.00,46.27,19.65,1,105.61,1,0,0,9.741,8.243,-4.081,0,13.822,-3.990,0,12.233,-4.081,0,13.822,-3.990,0,12.233
4,24,15.5,114.646,219.92,0,26.58,0,-9999.00,-9999,-9999.00,-9999,0.00,46.26,60.55,0,193.58,0,0,0,9.940,8.409,-6.087,0,16.027,-7.936,0,16.345,-6.087,0,16.027,-7.936,0,16.345
4,24,16.0,114.667,211.48,0,26.60,0,-9999.00,-9999,-9999.00,-9999,0.00,46.24,40.18,0,173.84,0,0,0,9.945,8.420,-4.139,0,14.083,-2.327,0,10.746,-4.139,0,14.083,-2.327,0,10.746
4,24,16.5,114.688,203.04,0,26.63,0,-9999.00,-9999,-9999.00,-9999,0.00,46.23,19.80,0,154.09,0,0,0,9.949,8.430,-2.711,0,12.659,3.283,0,5.147,-2.711,0,12.659,3.283,0,5.147
4,24,17.0,114.708,111.76,0,26.21,0,-9999.00,-9999,-9999.00,-9999,0.00,46.22,2.70,0,93.91,0,0,0,9.787,8.309,1.827,0,7.960,4.652,0,3.657,1.827,0,7.960,4.652,0,3.657
4,24,17.5,114.729,20.48,0,25.79,0,-9999.00,-9999,-9999.00,-9999,0.00,46.20,-14.41,0,33.73,0,0,0,9.626,8.188,3.870,0,5.756,6.020,0,2.167,3.870,0,5.756,6.020,0,2.167
4,24,18.0,114.750,10.24,0,25.47,0,-9999.00,-9999,-9999.00,-9999,0.00,46.19,-21.44,0,36.91,0,0,0,9.500,8.094,8.901,0,0.599,10.577,0,-2.483,8.901,0,0.599,10.577,0,-2.483
4,24,18.5,114.771,0.00,0,25.14,0,-9999.00,-9999,-9999.00,-9999,0.00,46.18,-28.47,0,40.08,0,0,0,9.374,8.001,11.731,0,-2.357,15.134,0,-7.133,11.731,0,-2.357,15.134,0,-7.133
4,24,19.0,114.792,0.00,0,25.03,0,-9999.00,-9999,-9999.00,-9999,0.00,46.17,-24.27,0,37.88,0,0,0,9.329,7.972,8.142,0,1.187,10.817,0,-2.845,8.142,0,1.187,10.817,0,-2.845
4,24,19.5,114.813,0.00,0,24.93,0,-9999.00,-9999,-9999.00,-9999,0.00,46.16,-20.08,0,35.67,0,0,0,9.284,7.943,7.201,0,2.083,6.500,0,1.443,7.201,0,2.083,6.500,0,1.443
4,24,20.0,114.833,0.00,0,24.90,0,-9999.00,-9999,-9999.00,-9999,0.00,46.15,-16.20,0,23.22,0,0,0,9.269,7.938,5.759,0,3.510,9.979,0,-2.041,5.759,0,3.510,9.979,0,-2.041
4,24,20.5,114.854,0.00,0,24.87,0,-9999.00,-9999,-9999.00,-9999,0.00,46.14,-12.32,0,10.77,0,0,0,9.254,7.932,5.497,0,3.757,13.458,0,-5.526,5.497,0,3.757,13.458,0,-5.526
4,24,21.0,114.875,0.00,0,24.78,0,-9999.00,-9999,-9999.00,-9999,0.00,46.13,-13.58,0,13.28,0,0,0,9.215,7.908,8.814,0,0.401,11.106,0,-3.198,8.814,0,0.401,11.106,0,-3.198
4,24,21.5,114.896,0.00,0,24.69,0,-9999.00,-9999,-9999.00,-9999,0.00,46.12,-14.84,0,15.80,0,0,0,9.175,7.883,10.701,0,-1.525,8.753,0,-0.870,10.701,0,-1.525,8.753,0,-0.870
4,24,22.0,114.917,0.00,0,24.35,0,-9999.00,-9999,-9999.00,-9999,0.00,46.11,-19.77,0,19.73,0,0,0,9.049,7.788,20.272,0,-11.223,12.735,0,-4.947,20.272,0,-11.223,12.735,0,-4.947
4,24,22.5,114.938,0.00,0,24.02,0,-9999.00,-9999,-9999.00,-9999,0.00,46.10,-24.69,0,23.67,0,0,0,8.923,7.693,24.950,0,-16.027,16.716,0,-9.023,24.950,0,-16.027,16.716,0,-9.023
4,24,23.0,114.958,0.00,0,23.77,0,-9999.00,-9999,-9999.00,-9999,0.00,46.09,-17.16,0,17.94,0,0,0,8.829,7.624,14.666,0,-5.837,12.691,0,-5.067,14.666,0,-5.837,12.691,0,-5.067
4,24,23.5,114.979,0.00,0,23.53,0,-9999.00,-9999,-9999.00,-9999,0.00,46.08,-9.62,0,12.20,0,0,0,8.736,7.555,12.705,0,-3.970,8.666,0,-1.111,12.705,0,-3.970,8.666,0,-1.111
4,25,0.0,115.000,0.00,0,23.37,0,-9999.00,-9999,-9999.00,-9999,0.00,46.07,-8.40,0,11.43,0,0,0,8.674,7.512,9.574,0,-0.900,8.160,0,-0.649,9.574,0,-0.900,8.160,0,-0.649
4,25,0.5,115.021,0.00,0,23.21,0,-9999.00,-9999,-9999.00,-9999,0.00,46.06,-7.18,0,10.66,0,0,0,8.612,7.468,6.483,0,2.129,7.655,0,-0.187,6.483,0,2.129,7.655,0,-0.187
4,25,1.0,115.042,0.00,0,23.18,0,-9999.00,-9999,-9999.00,-9999,0.00,46.05,-7.95,0,8.09,0,0,0,8.595,7.461,6.789,0,1.806,8.988,0,-1.527,6.789,0,1.806,8.988,0,-1.527
4,25,1.5,115.063,0.00,0,23.15,0,-9999.00,-9999,-9999.00,-9999,0.00,46.04,-8.72,0,5.51,0,0,0,8.578,7.453,7.628,0,0.949,10.322,0,-2.868,7.628,0,0.949,10.322,0,-2.868
4,25,2.0,115.083,0.00,0,23.18,0,-9999.00,-9999,-9999.00,-9999,0.00,46.03,-8.18,1,9.54,1,0,0,8.585,7.466,7.172,0,1.414,6.223,0,1.243,7.172,0,1.414,6.223,0,1.243
4,25,2.5,115.104,0.00,0,23.22,0,-9999.00,-9999,-9999.00,-9999,0.00,46.02,-8.17,1,9.60,1,0,0,8.593,7.479,6.086,0,2.506,2.124,0,5.355,6.086,0,2.506,2.124,0,5.355
4,25,3.0,115.125,0.00,0,23.18,0,-9999.00,-9999,-9999.00,-9999,0.00,46.02,-8.15,1,9.69,1,3,0,8.572,7.469,9.476,1,-0.903,5.071,0,2.398,7.398,1,1.175,5.071,0,2.398
4,25,3.5,115.146,0.00,0,23.14,0,-9999.00,-9999,-9999.00,-9999,0.00,46.01,-8.12,1,9.81,1,3,0,8.552,7.459,9.470,1,-0.918,8.017,0,-0.558,7.339,1,1.214,8.017,0,-0.558
4,25,4.0,115.167,0.00,0,23.05,0,-9999.00,-9999,-9999.00,-9999,0.00,46.00,-8.12,1,9.81,1,3,0,8.517,7.437,9.470,1,-0.953,7.731,0,-0.294,7.193,1,1.324,7.731,0,-0.294
4,25,4.5,115.188,0.00,0,22.97,0,-9999.00,-9999,-9999.00,-9999,0.00,45.99,-7.22,0,7.69,0,3,0,8.482,7.414,9.470,1,-0.988,7.444,0,-0.030,7.041,1,1.441,7.444,0,-0.030
4,25,5.0,115.208,1.59,0,22.98,0,-9999.00,-9999,-9999.00,-9999,0.00,45.98,-6.44,0,6.57,0,0,0,8.481,7.421,6.093,0,2.389,11.044,0,-3.624,6.093,0,2.389,11.044,0,-3.624
4,25,5.5,115.229,3.17,0,23.00,0,-9999.00,-9999,-9999.00,-9999,0.00,45.97,-5.66,0,5.45,0,0,0,8.481,7.427,8.018,0,0.463,14.644,0,-7.217,8.018,0,0.463,14.644,0,-7.217
4,25,6.0,115.250,32.40,0,23.09,0,-9999.00,-9999,-9999.00,-9999,0.00,45.96,-8.69,0,24.11,0,0,0,8.509,7.457,4.492,0,4.016,5.262,0,2.194,4.492,0,4.016,5.262,0,2.194
4,25,6.5,115.271,61.62,0,23.19,0,-9999.00,-9999,-9999.00,-9999,0.00,45.95,-11.72,0,42.78,0,0,0,8.537,7.486,4.636,0,3.901,-4.120,0,11.606,4.636,0,3.901,-4.120,0,11.606
4,25,7.0,115.292,105.49,0,23.41,0,-9999.00,-9999,-9999.00,-9999,0.00,45.94,-2.42,0,74.44,0,0,0,8.610,7.553,3.521,0,5.089,-2.017,0,9.570,3.521,0,5.089,-2.017,0,9.570
4,25,7.5,115.313,149.36,0,23.63,0,-9999.00,-9999,-9999.00,-9999,0.00,45.93,6.88,0,106.11,0,0,0,8.683,7.621,-0.432,0,9.115,0.086,0,7.534,-0.432,0,9.115,0.086,0,7.534
4,25,8.0,115.333,153.25,0,23.84,0,-9999.00,-9999,-9999.00,-9999,0.00,45.92,7.59,0,103.39,0,0,0,8.751,7.683,-2.466,0,11.217,-4.542,0,12.225,-2.466,0,11.217,-4.542,0,12.225
4,25,8.5,115.354,157.15,0,24.05,0,-9999.00,-9999,-9999.00,-9999,0.00,45.92,8.29,0,100.67,0,0,0,8.819,7.746,-3.540,0,12.358,-9.170,0,16.916,-3.540,0,12.358,-9.171,0,16.916
4,25,9.0,115.375,231.93,0,24.40,0,-9999.00,-9999,-9999.00,-9999,0.00,45.91,19.22,0,113.10,0,3,0,8.938,7.851,-5.511,1,14.449,-11.101,0,18.952,-4.606,1,13.543,-11.101,0,18.952
4,25,9.5,115.396,306.70,0,24.75,0,-9999.00,-9999,-9999.00,-9999,0.00,45.90,30.15,0,125.53,0,3,0,9.057,7.956,-7.735,1,16.792,-13.032,0,20.989,-8.523,1,17.580,-13.032,0,20.989
