Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
2,11,23.5,42.979,0.00,0,24.34,0,-9999.00,-9999,-9999.00,-9999,0.00,42.59,-2.91,0,0.68,0,96,0,9.577,7.783,9.784,1,-0.208,11.568,0,-3.785,8.408,1,1.169,11.568,0,-3.785
2,12,0.0,43.000,0.00,0,24.18,0,-9999.00,-9999,-9999.00,-9999,0.00,42.59,-3.32,0,-0.16,0,96,0,9.563,7.736,9.784,1,-0.222,8.499,0,-0.763,9.318,1,0.244,8.499,0,-0.763
2,12,0.5,43.021,0.00,0,24.01,0,-9999.00,-9999,-9999.00,-9999,0.00,42.59,-3.74,0,-1.00,0,96,0,9.548,7.689,9.784,1,-0.236,5.430,0,2.259,9.486,1,0.062,5.430,0,2.259
2,12,1.0,43.042,0.00,0,23.92,0,-9999.00,-9999,-9999.00,-9999,0.00,42.58,-3.68,0,-1.37,0,96,0,9.534,7.660,9.784,1,-0.250,-3.478,0,11.137,9.529,1,0.005,-3.478,0,11.137
2,12,1.5,43.063,0.00,0,23.83,0,-9999.00,-9999,-9999.00,-9999,0.00,42.57,-3.63,0,-1.74,0,96,0,9.520,7.631,9.784,1,-0.264,-12.385,0,20.016,9.565,1,-0.045,-12.385,0,20.016
2,12,2.0,43.083,0.00,0,23.70,0,-9999.00,-9999,-9999.00,-9999,0.00,42.57,-4.30,0,-2.12,0,96,0,9.506,7.593,9.784,1,-0.279,-3.048,0,10.641,9.611,1,-0.105,-3.048,0,10.641
2,12,2.5,43.104,0.00,0,23.57,0,-9999.00,-9999,-9999.00,-9999,0.00,42.57,-4.97,0,-2.49,0,96,0,9.492,7.555,9.784,1,-0.293,6.288,0,1.266,9.652,1,-0.160,6.288,0,1.266
2,12,3.0,43.125,0.00,0,23.51,0,-9999.00,-9999,-9999.00,-9999,0.00,42.56,-4.80,0,-2.77,0,96,0,9.477,7.533,9.784,1,-0.307,2.114,0,5.419,9.669,1,-0.192,2.114,0,5.419
2,12,3.5,43.146,0.00,0,23.45,0,-9999.00,-9999,-9999.00,-9999,0.00,42.55,-4.63,0,-3.04,0,96,0,9.463,7.512,9.776,1,-0.313,-2.060,0,9.572,9.686,1,-0.223,-2.060,0,9.572
2,12,4.0,43.167,0.00,0,23.39,0,-9999.00,-9999,-9999.00,-9999,0.00,42.55,-4.57,0,-1.59,0,96,0,9.449,7.490,9.789,1,-0.340,3.017,0,4.473,9.702,1,-0.253,3.017,0,4.473
2,12,4.5,43.188,0.00,0,23.32,0,-9999.00,-9999,-9999.00,-9999,0.00,42.55,-4.51,0,-0.14,0,96,0,9.435,7.468,9.794,1,-0.359,8.094,0,-0.625,9.717,1,-0.282,8.094,0,-0.625
2,12,5.0,43.208,0.90,0,23.14,0,-9999.00,-9999,-9999.00,-9999,0.64,42.55,-10.37,1,8.46,1,64,0,9.421,7.418,9.813,1,-0.392,11.250,0,-3.832,9.759,1,-0.338,11.250,0,-3.832
2,12,5.5,43.229,1.81,0,22.96,0,-9999.00,-9999,-9999.00,-9999,0.64,42.54,-10.33,1,8.54,1,0,0,9.406,7.367,15.264,0,-5.857,14.406,0,-7.039,15.264,0,-5.857,14.406,0,-7.039
2,12,6.0,43.250,30.09,0,22.94,0,-9999.00,-9999,-9999.00,-9999,0.00,42.53,-7.78,1,26.92,1,3,0,9.392,7.356,7.025,1,2.367,13.246,0,-5.890,5.409,1,3.983,13.246,0,-5.890
2,12,6.5,43.271,58.38,0,22.93,0,-9999.00,-9999,-9999.00,-9999,0.00,42.53,-6.31,1,38.39,1,3,0,9.378,7.346,4.339,1,5.039,12.086,0,-4.740,3.996,1,5.382,12.086,0,-4.740
2,12,7.0,43.292,103.41,0,23.03,0,-9999.00,-9999,-9999.00,-9999,0.00,42.53,-0.92,1,63.24,1,3,3,9.364,7.366,1.083,1,8.281,1.485,1,5.881,1.481,1,7.883,-0.025,1,7.390
2,12,7.5,43.313,148.44,0,23.14,0,-9999.00,-9999,-9999.00,-9999,0.00,42.52,5.43,1,82.41,1,3,3,9.350,7.385,-1.936,1,11.286,-2.130,1,9.515,-1.293,1,10.642,-3.498,1,10.883
2,12,8.0,43.333,254.01,0,23.54,0,-9999.00,-9999,-9999.00,-9999,0.00,42.52,15.20,1,134.02,1,3,3,9.335,7.477,-7.831,1,17.166,-8.043,1,15.520,-8.412,1,17.747,-10.338,1,17.815
2,12,8.5,43.354,359.58,0,23.94,0,-9999.00,-9999,-9999.00,-9999,0.00,42.52,62.74,0,225.39,0,3,0,9.321,7.569,-14.667,1,23.989,-22.603,0,30.172,-14.461,1,23.782,-22.603,0,30.172
2,12,9.0,43.375,477.44,0,24.58,0,-9999.00,-9999,-9999.00,-9999,0.00,42.52,98.70,0,272.95,0,0,0,9.307,7.719,-23.187,0,32.494,-27.381,0,35.100,-23.187,0,32.494,-27.381,0,35.100
2,12,9.5,43.396,595.29,0,25.21,0,-9999.00,-9999,-9999.00,-9999,0.00,42.51,134.65,0,320.51,0,0,0,9.293,7.869,-32.116,0,41.409,-32.159,0,40.027,-32.116,0,41.409,-32.159,0,40.027
2,12,10.0,43.417,550.00,0,25.82,0,-9999.00,-9999,-9999.00,-9999,0.00,42.50,103.12,0,321.85,0,0,0,9.279,8.011,-28.404,0,37.682,-25.165,0,33.176,-28.404,0,37.682,-25.165,0,33.176
2,12,10.5,43.438,504.72,0,26.42,0,-9999.00,-9999,-9999.00,-9999,0.00,42.49,71.59,0,323.20,0,0,0,9.264,8.153,-19.733,0,28.997,-18.172,0,26.325,-19.733,0,28.997,-18.172,0,26.325
2,12,11.0,43.458,448.78,0,26.51,0,-9999.00,-9999,-9999.00,-9999,0.00,42.48,61.80,0,250.34,0,0,0,9.250,8.167,-13.489,0,22.740,-15.373,0,23.540,-13.489,0,22.740,-15.372,0,23.540
2,12,11.5,43.479,392.85,0,26.59,0,-9999.00,-9999,-9999.00,-9999,0.00,42.47,52.01,0,177.49,0,0,0,9.236,8.181,-15.146,0,24.382,-12.573,0,20.754,-15.146,0,24.382,-12.573,0,20.754
2,12,12.0,43.500,443.63,0,26.89,0,-9999.00,-9999,-9999.00,-9999,0.00,42.45,72.32,0,263.91,0,0,0,9.222,8.247,-15.885,0,25.107,-14.750,0,22.997,-15.885,0,25.107,-14.750,0,22.997
2,12,12.5,43.521,494.40,0,27.18,0,-9999.00,-9999,-9999.00,-9999,0.00,42.44,92.63,0,350.33,0,0,0,9.229,8.321,-17.804,0,27.034,-16.928,0,25.249,-17.804,0,27.034,-16.928,0,25.249
2,12,13.0,43.542,569.97,0,27.51,0,-9999.00,-9999,-9999.00,-9999,0.00,42.42,116.75,0,368.13,0,0,0,9.237,8.404,-18.635,0,27.872,-17.074,0,25.478,-18.635,0,27.872,-17.074,0,25.478
2,12,13.5,43.563,528.91,1,27.85,0,-9999.00,-9999,-9999.00,-9999,0.00,42.41,140.86,0,385.93,0,0,0,9.245,8.488,-19.489,0,28.734,-17.220,0,25.708,-19.489,0,28.734,-17.220,0,25.708
2,12,14.0,43.583,565.60,0,27.47,0,-9999.00,-9999,-9999.00,-9999,0.00,42.39,62.91,0,274.78,0,0,0,9.252,8.398,-13.836,0,23.088,-14.295,0,22.693,-13.836,0,23.088,-14.295,0,22.693
2,12,14.5,43.604,485.67,0,27.10,0,-9999.00,-9999,-9999.00,-9999,0.00,42.38,-15.04,0,163.62,0,0,0,9.260,8.308,-8.876,0,18.135,-11.370,0,19.678,-8.876,0,18.135,-11.371,0,19.678
2,12,15.0,43.625,450.70,0,27.67,0,-9999.00,-9999,-9999.00,-9999,0.00,42.36,6.85,0,264.06,0,0,0,9.268,8.450,-11.762,0,21.030,-10.420,0,18.870,-11.762,0,21.030,-10.420,0,18.870
2,12,15.5,43.646,415.73,0,28.24,0,-9999.00,-9999,-9999.00,-9999,0.00,42.34,28.74,0,364.51,0,0,0,9.275,8.592,-13.788,0,23.064,-9.469,0,18.061,-13.788,0,23.064,-9.469,0,18.061
2,12,16.0,43.667,375.77,0,28.75,0,-9999.00,-9999,-9999.00,-9999,0.00,42.33,23.38,0,265.22,0,0,0,9.283,8.719,-5.282,0,14.565,-2.461,0,11.180,-5.282,0,14.565,-2.461,0,11.180
2,12,16.5,43.688,335.82,0,29.26,0,-9999.00,-9999,-9999.00,-9999,0.00,42.31,18.02,0,165.93,0,0,0,9.290,8.846,-0.337,0,9.628,4.547,0,4.300,-0.337,0,9.628,4.547,0,4.300
2,12,17.0,43.708,192.26,0,28.92,0,-9999.00,-9999,-9999.00,-9999,0.00,42.29,3.48,0,104.20,0,0,0,9.298,8.766,0.746,0,8.552,6.208,0,2.558,0.746,0,8.552,6.208,0,2.558
2,12,17.5,43.729,48.69,0,28.59,0,-9999.00,-9999,-9999.00,-9999,0.00,42.27,-11.05,0,42.48,0,0,0,9.306,8.686,3.143,0,6.162,7.869,0,0.816,3.143,0,6.162,7.869,0,0.816
2,12,18.0,43.750,24.35,0,27.96,0,-9999.00,-9999,-9999.00,-9999,0.00,42.26,-16.24,0,33.39,0,0,0,9.313,8.531,6.625,0,2.688,13.859,0,-5.327,6.625,0,2.688,13.859,0,-5.327
2,12,18.5,43.771,0.00,0,27.33,0,-9999.00,-9999,-9999.00,-9999,0.00,42.24,-21.44,0,24.31,0,0,0,9.321,8.377,8.150,0,1.170,19.848,0,-11.471,8.150,0,1.170,19.848,0,-11.471
2,12,19.0,43.792,0.00,0,26.88,0,-9999.00,-9999,-9999.00,-9999,0.00,42.23,-20.46,0,18.69,0,0,0,9.328,8.268,9.659,0,-0.330,16.657,0,-8.389,9.659,0,-0.330,16.657,0,-8.389
2,12,19.5,43.813,0.00,0,26.43,0,-9999.00,-9999,-9999.00,-9999,0.00,42.22,-19.49,0,13.07,0,0,0,9.336,8.159,10.315,0,-0.979,13.465,0,-5.306,10.315,0,-0.979,13.466,0,-5.306
2,12,20.0,43.833,0.00,0,26.22,0,-9999.00,-9999,-9999.00,-9999,0.00,42.21,-12.78,0,4.91,0,0,0,9.344,8.108,4.324,0,5.020,5.744,0,2.364,4.324,0,5.020,5.744,0,2.364
2,12,20.5,43.854,0.00,0,26.00,0,-9999.00,-9999,-9999.00,-9999,0.00,42.20,-6.06,0,-3.26,0,32,0,9.351,8.056,10.060,1,-0.709,-1.978,0,10.034,5.851,1,3.500,-1.978,0,10.034
2,12,21.0,43.875,0.00,0,25.69,0,-9999.00,-9999,-9999.00,-9999,0.00,42.19,-8.52,0,-2.11,0,64,0,9.359,7.982,10.062,1,-0.703,2.527,0,5.455,6.486,1,2.873,2.527,0,5.455
2,12,21.5,43.896,0.00,0,25.38,0,-9999.00,-9999,-9999.00,-9999,0.00,42.19,-10.97,0,-0.95,0,0,0,9.366,7.907,8.585,0,0.782,7.031,0,0.876,8.585,0,0.782,7.031,0,0.876
2,12,22.0,43.917,0.00,0,25.13,0,-9999.00,-9999,-9999.00,-9999,0.00,42.18,-10.23,0,1.84,0,0,0,9.374,7.847,5.283,0,4.091,8.268,0,-0.421,5.283,0,4.091,8.268,0,-0.421
2,12,22.5,43.938,0.00,0,24.88,0,-9999.00,-9999,-9999.00,-9999,0.00,42.17,-9.49,0,4.63,0,0,0,9.382,7.787,4.730,0,4.651,9.505,0,-1.719,4.730,0,4.651,9.505,0,-1.719
2,12,23.0,43.958,0.00,0,24.64,0,-9999.00,-9999,-9999.00,-9999,0.00,42.16,-7.79,0,4.78,0,0,0,9.389,7.730,10.712,0,-1.323,9.056,0,-1.326,10.712,0,-1.323,9.056,0,-1.326
2,12,23.5,43.979,0.00,0,24.40,0,-9999.00,-9999,-9999.00,-9999,0.00,42.16,-6.10,0,4.92,0,32,0,9.397,7.673,9.811,1,-0.414,8.607,0,-0.934,7.827,1,1.570,8.607,0,-0.934
2,13,0.0,44.000,0.00,0,24.15,0,-9999.00,-9999,-9999.00,-9999,0.00,42.16,-9.72,1,8.35,1,64,0,9.405,7.611,9.777,1,-0.372,13.577,0,-5.965,9.316,1,0.089,13.577,0,-5.965
2,13,0.5,44.021,0.00,0,23.89,0,-9999.00,-9999,-9999.00,-9999,0.00,42.15,-9.72,1,8.35,1,0,0,9.412,7.550,9.180,0,0.232,18.547,0,-10.997,9.180,0,0.232,18.547,0,-10.997
2,13,1.0,44.042,0.00,0,23.72,0,-9999.00,-9999,-9999.00,-9999,0.00,42.14,-9.72,1,8.35,1,3,0,9.420,7.510,9.832,1,-0.412,5.891,0,1.619,9.603,1,-0.183,5.891,0,1.619
2,13,1.5,44.063,0.00,0,23.55,0,-9999.00,-9999,-9999.00,-9999,0.00,42.14,-9.72,1,8.35,1,3,0,9.427,7.470,9.832,1,-0.404,-6.765,0,14.234,9.656,1,-0.229,-6.765,0,14.234
2,13,2.0,44.083,0.00,0,23.14,0,-9999.00,-9999,-9999.00,-9999,0.25,42.14,-9.72,1,8.35,1,3,0,9.435,7.372,9.832,1,-0.397,0.062,0,7.310,9.753,1,-0.318,0.062,0,7.310
2,13,2.5,44.104,0.00,0,22.74,0,-9999.00,-9999,-9999.00,-9999,0.25,42.13,-9.65,1,8.24,1,3,0,9.443,7.274,9.832,1,-0.389,6.889,0,0.385,9.496,1,-0.053,6.889,0,0.385
2,13,3.0,44.125,0.00,0,22.47,0,-9999.00,-9999,-9999.00,-9999,0.13,42.12,-9.55,1,8.05,1,0,0,9.450,7.211,4.276,0,5.174,3.624,0,3.586,4.276,0,5.174,3.624,0,3.586
2,13,3.5,44.146,0.00,0,22.20,0,-9999.00,-9999,-9999.00,-9999,0.13,42.11,-9.41,1,7.78,1,0,0,9.458,7.147,0.003,0,9.455,0.360,0,6.787,0.003,0,9.455,0.360,0,6.787
2,13,4.0,44.167,0.00,0,22.13,0,-9999.00,-9999,-9999.00,-9999,0.13,42.11,-9.27,1,7.53,1,3,0,9.465,7.132,9.766,1,-0.301,4.736,0,2.396,9.150,1,0.316,4.736,0,2.396
2,13,4.5,44.188,0.00,0,22.07,0,-9999.00,-9999,-9999.00,-9999,0.13,42.10,-9.13,1,7.30,1,3,0,9.473,7.116,9.798,1,-0.325,9.112,0,-1.996,9.147,1,0.327,9.112,0,-1.996
2,13,5.0,44.208,0.09,0,22.06,0,-9999.00,-9999,-9999.00,-9999,1.91,42.09,-9.13,1,7.30,1,3,0,9.481,7.115,9.813,1,-0.332,8.422,0,-1.307,9.179,1,0.302,8.422,0,-1.307
2,13,5.5,44.229,0.18,0,22.04,0,-9999.00,-9999,-9999.00,-9999,1.91,42.09,-9.13,1,7.30,1,3,0,9.488,7.114,9.843,1,-0.355,7.732,0,-0.618,9.211,1,0.277,7.732,0,-0.618
2,13,6.0,44.250,3.08,0,21.88,0,-9999.00,-9999,-9999.00,-9999,1.40,42.09,-9.05,1,7.51,1,3,0,9.496,7.075,9.758,1,-0.262,8.818,0,-1.744,9.228,1,0.268,8.818,0,-1.744
2,13,6.5,44.271,5.99,0,21.71,0,-9999.00,-9999,-9999.00,-9999,1.40,42.09,-8.99,1,7.73,1,3,0,9.504,7.035,9.502,1,0.002,9.905,0,-2.869,9.242,1,0.262,9.905,0,-2.869
2,13,7.0,44.292,10.26,0,21.64,0,-9999.00,-9999,-9999.00,-9999,0.64,42.08,-9.06,1,8.08,1,0,0,9.511,7.019,10.603,0,-1.092,10.336,0,-3.316,10.603,0,-1.092,10.336,0,-3.316
2,13,7.5,44.313,14.53,0,21.57,0,-9999.00,-9999,-9999.00,-9999,0.64,42.08,-9.04,1,8.50,1,32,0,9.519,7.004,9.475,1,0.044,10.767,0,-3.763,5.752,1,3.767,10.767,0,-3.763
2,13,8.0,44.333,20.24,0,21.63,0,-9999.00,-9999,-9999.00,-9999,1.14,42.13,-8.01,1,24.11,1,64,0,9.526,7.021,7.628,1,1.898,4.079,0,2.942,5.554,1,3.972,4.079,0,2.942
2,13,8.5,44.354,25.96,0,21.70,0,-9999.00,-9999,-9999.00,-9999,1.14,42.17,-7.53,1,26.23,1,0,0,9.534,7.038,-7.559,0,17.092,-2.610,0,9.648,-7.559,0,17.092,-2.610,0,9.648
2,13,9.0,44.375,103.22,0,21.80,0,-9999.00,-9999,-9999.00,-9999,0.64,42.28,-0.56,1,63.76,1,35,32,9.542,7.065,0.832,1,8.710,1.547,1,5.518,1.743,1,7.798,-1.073,1,8.139
2,13,9.5,44.396,180.48,0,21.91,0,-9999.00,-9999,-9999.00,-9999,0.64,42.39,7.77,1,106.54,1,99,96,9.549,7.093,-3.971,1,13.520,-4.272,1,11.365,-2.445,1,11.995,-6.964,1,14.057
2,13,10.0,44.417,319.59,0,22.38,0,-9999.00,-9999,-9999.00,-9999,0.00,42.58,27.43,1,183.65,1,99,96,9.557,7.209,-11.825,1,21.382,-12.637,1,19.846,-11.184,1,20.741,-14.905,1,22.114
2,13,10.5,44.438,458.69,0,22.85,0,-9999.00,-9999,-9999.00,-9999,0.00,42.76,55.08,1,262.46,1,99,64,9.564,7.326,-14.691,1,24.256,-14.669,1,21.995,-18.553,1,28.117,-20.229,1,27.554
2,13,11.0,44.458,452.79,0,23.57,0,-9999.00,-9999,-9999.00,-9999,0.00,43.16,52.50,1,257.67,1,67,0,9.572,7.503,-14.521,1,24.093,-17.640,0,25.142,-18.401,1,27.973,-17.640,0,25.142
2,13,11.5,44.479,446.88,0,24.29,0,-9999.00,-9999,-9999.00,-9999,0.00,43.56,39.95,0,189.45,0,3,0,9.580,7.680,-14.353,1,23.933,-16.396,0,24.076,-17.852,1,27.432,-16.396,0,24.076
2,13,12.0,44.500,391.83,0,24.50,0,-9999.00,-9999,-9999.00,-9999,0.00,44.05,34.59,0,246.73,0,0,0,9.587,7.735,-19.098,0,28.686,-19.169,0,26.903,-19.098,0,28.686,-19.168,0,26.903
2,13,12.5,44.521,336.77,0,24.72,0,-9999.00,-9999,-9999.00,-9999,0.00,44.54,29.22,0,304.01,0,0,0,9.596,7.792,-24.149,0,33.745,-21.941,0,29.733,-24.149,0,33.745,-21.941,0,29.733
2,13,13.0,44.542,356.79,0,24.90,0,-9999.00,-9999,-9999.00,-9999,0.00,44.73,25.29,0,214.88,0,0,0,9.605,7.841,-17.840,0,27.445,-17.600,0,25.441,-17.840,0,27.445,-17.600,0,25.441
2,13,13.5,44.563,376.82,0,25.08,0,-9999.00,-9999,-9999.00,-9999,0.00,44.93,21.36,0,125.74,0,0,0,9.614,7.890,-12.456,0,22.069,-13.259,0,21.149,-12.456,0,22.069,-13.259,0,21.149
2,13,14.0,44.583,305.66,0,25.23,0,-9999.00,-9999,-9999.00,-9999,0.00,44.97,18.85,0,126.53,0,0,0,9.623,7.933,-14.005,0,23.628,-11.611,0,19.544,-14.005,0,23.628,-11.611,0,19.544
2,13,14.5,44.604,234.50,0,25.39,0,-9999.00,-9999,-9999.00,-9999,0.00,45.01,16.33,0,127.33,0,0,0,9.631,7.976,-12.769,0,22.400,-9.963,0,17.939,-12.769,0,22.400,-9.963,0,17.939
2,13,15.0,44.625,207.59,0,25.25,0,-9999.00,-9999,-9999.00,-9999,0.25,45.01,15.22,0,101.85,0,0,0,9.640,7.948,-6.040,0,15.680,-7.804,0,15.751,-6.040,0,15.680,-7.804,0,15.751
2,13,15.5,44.646,180.68,0,25.12,0,-9999.00,-9999,-9999.00,-9999,0.25,45.01,14.10,0,76.38,0,0,0,9.649,7.919,-3.563,0,13.212,-5.644,0,13.563,-3.563,0,13.212,-5.644,0,13.563
2,13,16.0,44.667,152.46,0,24.81,0,-9999.00,-9999,-9999.00,-9999,0.00,44.99,-0.62,0,119.69,0,0,0,9.658,7.846,-3.270,0,12.928,-3.618,0,11.464,-3.270,0,12.928,-3.618,0,11.464
2,13,16.5,44.688,124.24,0,24.50,0,-9999.00,-9999,-9999.00,-9999,0.00,44.98,-15.34,0,163.00,0,0,0,9.667,7.773,-3.142,0,12.809,-1.593,0,9.366,-3.142,0,12.809,-1.593,0,9.366
2,13,17.0,44.708,83.44,0,24.31,0,-9999.00,-9999,-9999.00,-9999,0.00,44.96,-10.75,0,106.54,0,0,0,9.676,7.732,1.077,0,8.599,2.693,0,5.039,1.077,0,8.599,2.693,0,5.039
2,13,17.5,44.729,42.64,0,24.13,0,-9999.00,-9999,-9999.00,-9999,0.00,44.94,-6.16,0,50.08,0,0,0,9.685,7.691,2.786,0,6.898,6.979,0,0.712,2.786,0,6.898,6.979,0,0.712
2,13,18.0,44.750,21.32,0,23.99,0,-9999.00,-9999,-9999.00,-9999,0.00,44.92,-2.89,0,23.77,0,0,0,9.693,7.662,1.373,0,8.320,8.372,0,-0.710,1.373,0,8.320,8.372,0,-0.710
2,13,18.5,44.771,0.00,0,23.86,0,-9999.00,-9999,-9999.00,-9999,0.00,44.90,0.38,0,-2.53,0,32,32,9.702,7.633,9.843,1,-0.141,8.038,1,-0.405,9.607,1,0.095,8.217,1,-0.584
2,13,19.0,44.792,0.00,0,23.70,0,-9999.00,-9999,-9999.00,-9999,0.00,44.88,0.01,0,-0.51,0,96,96,9.711,7.597,9.843,1,-0.132,8.038,1,-0.441,9.672,1,0.039,8.229,1,-0.632
2,13,19.5,44.813,0.00,0,23.54,0,-9999.00,-9999,-9999.00,-9999,0.00,44.87,-0.35,0,1.51,0,96,96,9.720,7.561,9.835,1,-0.115,8.018,1,-0.457,9.730,1,-0.011,8.230,1,-0.669
2,13,20.0,44.833,0.00,0,23.31,0,-9999.00,-9999,-9999.00,-9999,0.00,44.86,-1.23,0,-1.60,0,96,96,9.729,7.510,9.853,1,-0.124,8.014,1,-0.504,9.802,1,-0.073,8.220,1,-0.710
2,13,20.5,44.854,0.00,0,23.09,0,-9999.00,-9999,-9999.00,-9999,0.00,44.84,-2.10,0,-4.71,0,96,64,9.738,7.459,9.870,1,-0.132,8.025,1,-0.566,9.862,1,-0.125,8.198,1,-0.739
2,13,21.0,44.875,0.00,0,22.86,0,-9999.00,-9999,-9999.00,-9999,0.00,44.83,-2.41,0,-8.25,0,64,0,9.747,7.408,9.782,1,-0.035,10.510,0,-3.102,9.898,1,-0.152,10.510,0,-3.102
2,13,21.5,44.896,0.00,0,22.64,0,-9999.00,-9999,-9999.00,-9999,0.00,44.81,-2.71,0,-11.78,0,8,0,9.755,7.357,27.080,0,-17.325,6.865,0,0.492,27.080,0,-17.325,6.865,0,0.492
2,13,22.0,44.917,0.00,0,22.51,0,-9999.00,-9999,-9999.00,-9999,0.00,44.79,-6.60,0,-2.87,0,0,0,9.764,7.330,12.473,0,-2.709,8.074,0,-0.744,12.473,0,-2.709,8.074,0,-0.744
2,13,22.5,44.938,0.00,0,22.39,0,-9999.00,-9999,-9999.00,-9999,0.00,44.77,-10.50,0,6.05,0,0,0,9.773,7.302,11.696,0,-1.923,9.283,0,-1.980,11.696,0,-1.923,9.283,0,-1.980
2,13,23.0,44.958,0.00,0,22.42,0,-9999.00,-9999,-9999.00,-9999,0.06,44.75,-8.41,1,6.80,1,0,0,9.782,7.315,13.118,0,-3.336,11.496,0,-4.180,13.118,0,-3.336,11.496,0,-4.180
2,13,23.5,44.979,0.00,0,22.46,0,-9999.00,-9999,-9999.00,-9999,0.06,44.74,-8.36,1,6.77,1,0,0,9.791,7.328,11.447,0,-1.657,13.709,0,-6.380,11.447,0,-1.657,13.709,0,-6.380
2,14,0.0,45.000,0.00,0,22.40,0,-9999.00,-9999,-9999.00,-9999,0.83,44.73,-8.32,1,6.72,1,3,0,9.800,7.318,9.608,1,0.191,8.700,0,-1.382,9.337,1,0.463,8.700,0,-1.382
2,14,0.5,45.021,0.00,0,22.34,0,-9999.00,-9999,-9999.00,-9999,0.83,44.71,-8.27,1,6.68,1,3,0,9.808,7.308,9.608,1,0.200,3.691,0,3.617,9.357,1,0.451,3.691,0,3.617
2,14,1.0,45.042,0.02,0,22.16,0,-9999.00,-9999,-9999.00,-9999,2.35,44.70,-8.21,1,6.63,1,3,0,9.817,7.268,9.608,1,0.209,3.187,0,4.080,9.391,1,0.427,3.187,0,4.080
2,14,1.5,45.063,0.04,0,21.98,0,-9999.00,-9999,-9999.00,-9999,2.35,44.68,-8.16,1,6.58,1,3,0,9.826,7.227,9.608,1,0.218,2.683,0,4.544,9.431,1,0.395,2.683,0,4.544
2,14,2.0,45.083,0.02,0,21.98,0,-9999.00,-9999,-9999.00,-9999,1.78,44.70,-8.11,1,6.53,1,3,0,9.835,7.229,9.608,1,0.227,9.567,0,-2.338,9.449,1,0.386,9.567,0,-2.338
2,14,2.5,45.104,0.00,0,21.97,0,-9999.00,-9999,-9999.00,-9999,1.78,44.71,-8.08,1,6.48,1,3,0,9.844,7.232,9.608,1,0.236,16.451,0,-9.219,9.467,1,0.377,16.451,0,-9.219
2,14,3.0,45.125,0.00,0,21.95,0,-9999.00,-9999,-9999.00,-9999,1.46,45.51,-8.06,1,6.44,1,3,0,9.853,7.230,9.641,1,0.212,14.730,0,-7.500,9.450,1,0.402,14.730,0,-7.500
2,14,3.5,45.146,0.00,0,21.93,0,-9999.00,-9999,-9999.00,-9999,1.46,46.30,-8.05,1,6.40,1,3,0,9.862,7.229,9.671,1,0.190,13.009,0,-5.781,9.417,1,0.445,13.009,0,-5.781
2,14,4.0,45.167,0.00,0,21.93,0,-9999.00,-9999,-9999.00,-9999,0.13,46.36,-8.02,1,6.36,1,3,0,9.870,7.235,9.671,1,0.199,9.875,0,-2.640,9.412,1,0.458,9.875,0,-2.640
2,14,4.5,45.188,0.00,0,21.94,0,-9999.00,-9999,-9999.00,-9999,0.13,46.41,-8.04,1,6.31,1,3,0,9.879,7.241,9.671,1,0.208,6.741,0,0.501,9.407,1,0.472,6.741,0,0.501
2,14,5.0,45.208,0.33,0,21.89,0,-9999.00,-9999,-9999.00,-9999,0.00,46.41,-8.10,1,6.26,1,3,0,9.888,7.233,9.811,1,0.077,8.589,0,-1.355,9.414,1,0.474,8.589,0,-1.355
2,14,5.5,45.229,0.65,0,21.85,0,-9999.00,-9999,-9999.00,-9999,0.00,46.41,-8.10,1,6.26,1,3,0,9.897,7.226,9.811,1,0.086,10.437,0,-3.211,9.420,1,0.477,10.437,0,-3.211
2,14,6.0,45.250,20.25,0,21.86,0,-9999.00,-9999,-9999.00,-9999,0.13,46.37,-6.59,1,25.42,1,3,0,9.906,7.233,6.689,1,3.216,8.420,0,-1.187,6.001,1,3.905,8.420,0,-1.187
2,14,6.5,45.271,39.85,0,21.87,0,-9999.00,-9999,-9999.00,-9999,0.13,46.33,-5.22,1,29.27,1,35,0,9.915,7.241,5.456,1,4.458,6.404,0,0.837,5.200,1,4.714,6.404,0,0.837
2,14,7.0,45.292,79.59,0,21.98,0,-9999.00,-9999,-9999.00,-9999,0.00,46.27,-6.02,1,51.64,1,67,0,9.923,7.271,3.153,1,6.770,0.627,0,6.643,3.426,1,6.498,0.627,0,6.643
2,14,7.5,45.313,119.33,0,22.09,0,-9999.00,-9999,-9999.00,-9999,0.00,46.21,1.16,1,80.61,1,3,0,9.932,7.301,-0.499,1,10.431,-5.149,0,12.450,1.424,1,8.509,-5.149,0,12.450
2,14,8.0,45.333,156.43,0,22.28,0,-9999.00,-9999,-9999.00,-9999,0.00,46.15,4.18,1,97.32,1,3,0,9.941,7.353,-2.756,1,12.697,-7.880,0,15.234,-0.739,1,10.680,-7.880,0,15.234
