Month,Day,DoY,Rg_f,Rg_sqc,Ta_f,Ta_sqc,VPD_f,VPD_sqc,Ts_f,Ts_sqc,Precip,SWC,H_f,H_sqc,LE_f,LE_sqc,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSsqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSsqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNsqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNsqc,GPP_or_ANN
4,17,107,18.25,1.00,24.64,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,45.37,30.96,1.00,101.26,1.00,12.49,9.09,1.37,1.00,11.12,1.17,1.00,7.92,1.47,1.00,11.01,1.16,1.00,7.93
4,18,108,18.38,1.00,25.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,11.94,45.22,36.55,1.00,113.59,1.00,12.86,10.02,2.01,1.00,10.85,2.05,1.00,7.98,1.67,1.00,11.19,1.72,1.00,8.30
4,19,109,13.75,1.00,24.99,1.00,-9999.00,-9999.00,-9999.00,-9999.00,10.41,46.03,11.89,1.00,82.95,1.00,12.06,9.77,1.57,1.00,10.50,1.03,1.00,8.74,2.03,1.00,10.03,1.00,1.00,8.77
4,20,110,9.76,1.00,24.23,1.00,-9999.00,-9999.00,-9999.00,-9999.00,13.21,46.33,4.41,1.00,54.93,1.00,10.69,8.84,4.51,1.00,6.18,3.17,1.00,5.67,4.90,1.00,5.79,3.17,1.00,5.67
4,21,111,15.76,1.00,24.86,1.00,-9999.00,-9999.00,-9999.00,-9999.00,7.11,46.11,10.30,1.00,94.30,1.00,10.73,8.96,1.81,1.00,8.93,1.28,1.00,7.68,1.95,1.00,8.79,1.28,1.00,7.68
4,22,112,15.98,1.00,24.99,1.00,-9999.00,-9999.00,-9999.00,-9999.00,10.86,46.07,18.47,1.00,92.03,1.00,10.62,8.61,2.30,1.00,8.32,0.26,1.00,8.35,1.98,1.00,8.64,0.14,1.00,8.48
4,23,113,12.56,1.00,24.41,1.00,-9999.00,-9999.00,-9999.00,-9999.00,32.77,46.35,16.27,1.00,75.04,1.00,10.15,8.39,1.62,1.00,8.53,0.37,1.00,8.02,1.62,1.00,8.53,0.17,1.00,8.22
4,24,114,9.42,1.00,24.60,1.00,-9999.00,-9999.00,-9999.00,-9999.00,7.56,46.29,7.39,1.00,67.68,1.00,9.65,8.17,2.15,1.00,7.50,0.61,1.00,7.57,1.53,1.00,8.12,0.61,1.00,7.57
4,25,115,10.31,1.00,24.77,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.79,45.85,11.19,1.00,71.92,1.00,9.27,8.15,1.40,1.00,7.86,-0.03,1.00,8.18,0.74,1.00,8.53,0.11,1.00,8.05
4,26,116,15.69,1.00,25.27,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.63,26.23,1.00,120.97,1.00,8.66,7.69,-0.19,1.00,8.85,-1.50,1.00,9.19,-0.79,1.00,9.45,-1.35,1.00,9.04
4,27,117,8.67,1.00,24.07,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.48,9.50,1.00,57.75,1.00,8.66,7.36,1.79,1.00,6.86,0.90,1.00,6.47,1.89,1.00,6.77,0.97,1.00,6.40
4,28,118,18.46,1.00,25.72,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.68,45.25,34.10,1.00,119.71,1.00,10.34,8.32,0.42,1.00,9.92,0.75,1.00,7.58,0.57,1.00,9.77,0.73,1.00,7.59
4,29,119,16.50,1.00,25.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.41,45.31,21.69,1.00,124.75,1.00,10.13,7.95,-0.72,1.00,10.85,-1.71,1.00,9.66,-1.01,1.00,11.14,-1.88,1.00,9.83
4,30,120,14.81,1.00,25.02,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.14,45.33,19.30,1.00,80.49,1.00,10.00,7.99,1.07,1.00,8.92,-0.78,1.00,8.77,0.30,1.00,9.70,-0.85,1.00,8.83
5,1,121,16.82,0.85,25.81,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.12,21.60,1.00,108.60,1.00,10.63,7.99,0.86,0.85,9.77,0.11,0.85,7.87,-1.32,1.00,11.95,-1.46,1.00,9.45
5,2,122,14.95,1.00,25.17,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.06,44.91,28.24,1.00,99.44,1.00,10.43,7.55,0.38,0.94,10.05,-0.53,0.94,8.08,1.36,1.00,9.07,-0.20,1.00,7.75
5,3,123,14.21,1.00,25.09,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.31,18.97,1.00,87.37,1.00,10.46,6.50,0.61,1.00,9.84,-0.28,1.00,6.78,0.89,1.00,9.57,-0.65,1.00,7.16
5,4,124,14.26,1.00,25.13,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.47,18.64,1.00,84.77,1.00,10.38,6.63,1.06,1.00,9.32,-0.21,1.00,6.84,0.95,1.00,9.43,-0.62,1.00,7.24
5,5,125,14.32,1.00,25.14,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.41,16.96,1.00,84.18,1.00,9.70,6.51,0.72,1.00,8.98,-0.54,1.00,7.05,0.92,1.00,8.78,-0.68,1.00,7.19
5,6,126,14.35,1.00,25.47,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.04,16.28,1.00,88.16,1.00,9.04,6.40,0.32,1.00,8.72,-0.79,1.00,7.19,-0.53,1.00,9.57,-1.15,1.00,7.55
5,7,127,12.13,0.96,25.21,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,44.53,12.99,0.92,91.62,0.92,8.18,6.15,0.89,0.92,7.29,-0.79,0.92,6.94,3.55,1.00,4.63,1.26,1.00,4.88
5,8,128,11.33,1.00,24.13,1.00,-9999.00,-9999.00,-9999.00,-9999.00,14.48,44.92,16.90,0.92,83.96,0.92,7.28,5.78,0.83,0.88,6.45,0.32,0.88,5.46,6.04,1.00,1.23,2.78,1.00,3.01
5,9,129,14.66,1.00,24.85,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.76,16.82,1.00,86.37,1.00,7.83,6.20,0.85,1.00,6.98,-1.18,1.00,7.39,1.16,1.00,6.67,-0.73,1.00,6.94
5,10,130,14.74,1.00,25.35,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.30,15.59,1.00,90.36,1.00,7.82,6.71,1.58,1.00,6.24,-0.80,1.00,7.52,0.33,1.00,7.49,-0.84,1.00,7.56
5,11,131,14.79,1.00,25.46,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.27,14.01,1.00,92.38,1.00,8.14,6.04,0.80,1.00,7.34,-0.85,1.00,6.89,-0.36,1.00,8.50,-0.77,1.00,6.80
5,12,132,13.32,1.00,24.55,1.00,-9999.00,-9999.00,-9999.00,-9999.00,23.88,45.60,15.12,0.96,73.25,0.96,9.81,6.07,1.80,1.00,8.01,0.65,1.00,5.42,2.10,1.00,7.71,0.65,1.00,5.42
5,13,133,13.75,1.00,24.45,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.41,46.08,13.56,1.00,85.52,1.00,11.33,6.61,1.08,1.00,10.25,-1.45,1.00,8.06,1.13,1.00,10.20,-1.40,1.00,8.01
5,14,134,16.14,0.83,26.28,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.71,27.66,1.00,117.51,1.00,12.28,6.91,2.28,1.00,9.99,-1.69,1.00,8.60,-1.02,1.00,13.30,-1.73,1.00,8.64
5,15,135,15.95,1.00,26.33,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.31,16.64,1.00,100.24,1.00,12.63,7.05,0.98,1.00,11.65,-0.90,1.00,7.95,-1.90,1.00,14.53,-0.93,1.00,7.99
5,16,136,15.16,1.00,26.20,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.01,15.03,1.00,92.25,1.00,14.24,7.08,2.31,1.00,11.93,0.14,1.00,6.93,0.59,1.00,13.65,0.14,1.00,6.93
5,17,137,13.06,1.00,24.96,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.83,44.76,14.49,1.00,105.93,1.00,13.94,6.82,0.54,1.00,13.40,-0.28,1.00,7.11,-0.07,1.00,14.02,-0.30,1.00,7.13
5,18,138,15.03,1.00,25.07,1.00,-9999.00,-9999.00,-9999.00,-9999.00,9.91,45.26,14.53,0.96,101.91,0.96,14.00,6.77,0.79,0.98,13.21,-1.12,1.00,7.88,1.30,1.00,12.70,-1.12,1.00,7.88
5,19,139,13.38,1.00,25.18,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.27,45.78,14.10,1.00,73.15,1.00,13.63,7.20,1.64,1.00,11.99,-0.78,1.00,7.98,-0.12,1.00,13.75,-1.01,1.00,8.21
5,20,140,13.00,1.00,25.18,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.46,45.55,10.04,0.98,83.89,0.98,12.18,6.86,1.48,1.00,10.70,-1.31,1.00,8.17,-0.58,1.00,12.76,-1.39,1.00,8.26
5,21,141,17.68,0.90,26.57,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.62,21.67,1.00,118.82,1.00,10.99,6.51,1.02,1.00,9.97,-0.65,1.00,7.17,-2.13,1.00,13.12,-1.18,1.00,7.69
5,22,142,16.16,1.00,26.24,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.28,21.01,1.00,93.13,1.00,11.14,7.16,0.57,1.00,10.57,-1.13,1.00,8.29,-1.47,1.00,12.62,-1.25,1.00,8.41
5,23,143,13.09,1.00,24.75,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,45.00,19.26,1.00,90.78,1.00,10.24,6.62,0.57,1.00,9.67,-0.84,1.00,7.46,1.21,1.00,9.03,-1.01,1.00,7.63
5,24,144,10.14,1.00,24.62,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.81,12.80,1.00,55.40,1.00,9.82,6.71,1.05,1.00,8.77,-1.31,1.00,8.01,1.71,1.00,8.11,-1.36,1.00,8.06
5,25,145,15.94,1.00,24.60,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.62,28.02,1.00,89.31,1.00,9.31,6.73,0.84,1.00,8.46,-0.60,1.00,7.33,1.36,1.00,7.95,-0.60,1.00,7.33
5,26,146,14.46,1.00,24.06,1.00,-9999.00,-9999.00,-9999.00,-9999.00,13.46,44.66,25.75,1.00,84.57,1.00,9.59,6.76,0.61,1.00,8.98,-1.19,1.00,7.95,1.54,1.00,8.05,-1.24,1.00,8.00
5,27,147,15.67,1.00,25.02,1.00,-9999.00,-9999.00,-9999.00,-9999.00,7.37,45.88,20.51,1.00,96.28,1.00,9.91,7.07,1.16,1.00,8.74,1.14,1.00,5.94,1.90,1.00,8.01,1.14,1.00,5.94
5,28,148,15.04,1.00,24.87,1.00,-9999.00,-9999.00,-9999.00,-9999.00,13.72,46.17,18.73,1.00,86.19,1.00,9.74,7.34,0.86,1.00,8.88,-0.88,1.00,8.22,1.24,1.00,8.51,-1.21,1.00,8.55
5,29,149,14.93,1.00,25.39,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.69,18.52,1.00,75.28,1.00,10.07,7.95,1.48,1.00,8.59,1.12,1.00,6.83,1.95,1.00,8.11,0.68,1.00,7.27
5,30,150,17.72,1.00,25.39,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.59,45.32,19.88,1.00,94.76,1.00,9.70,7.93,0.35,1.00,9.35,-0.68,1.00,8.62,0.40,1.00,9.30,-0.75,1.00,8.68
5,31,151,19.68,1.00,26.39,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.43,45.41,26.78,1.00,117.22,1.00,9.96,8.53,2.26,1.00,7.70,1.03,1.00,7.50,1.22,1.00,8.74,0.74,1.00,7.79
6,1,152,19.80,1.00,25.45,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.56,45.64,27.88,1.00,108.11,1.00,9.90,8.71,0.21,1.00,9.69,-0.55,1.00,9.27,-0.14,1.00,10.04,-1.16,1.00,9.88
6,2,153,17.96,1.00,24.66,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.13,45.58,29.58,1.00,104.36,1.00,9.64,8.61,-0.25,1.00,9.89,0.36,1.00,8.25,-0.70,1.00,10.34,0.12,1.00,8.49
6,3,154,15.97,1.00,25.34,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.21,16.73,1.00,95.43,1.00,8.92,8.47,-0.43,1.00,9.35,-0.58,1.00,9.05,0.10,1.00,8.82,-0.99,1.00,9.46
6,4,155,15.42,1.00,24.84,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,44.91,30.02,1.00,86.76,1.00,8.54,8.43,1.29,1.00,7.26,1.15,1.00,7.29,1.95,1.00,6.59,0.85,1.00,7.58
6,5,156,16.78,1.00,25.27,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.66,25.39,1.00,94.22,1.00,8.86,8.19,1.69,1.00,7.17,1.28,1.00,6.91,2.05,1.00,6.81,0.93,1.00,7.26
6,6,157,18.11,1.00,26.05,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.43,28.89,1.00,109.95,1.00,7.97,7.80,1.54,1.00,6.44,1.85,1.00,5.94,1.74,1.00,6.23,1.37,1.00,6.43
6,7,158,8.45,1.00,24.11,1.00,-9999.00,-9999.00,-9999.00,-9999.00,23.88,45.14,8.79,1.00,49.71,1.00,7.03,6.87,2.23,1.00,4.80,-1.11,1.00,7.98,4.36,1.00,2.67,-1.25,1.00,8.12
6,8,159,12.19,1.00,23.13,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.43,45.96,16.71,1.00,64.90,1.00,6.50,6.40,-0.07,1.00,6.57,0.02,1.00,6.38,1.42,1.00,5.08,-0.08,1.00,6.48
6,9,160,18.50,1.00,24.30,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.83,46.04,29.59,1.00,111.59,1.00,5.21,6.11,-1.29,1.00,6.50,-2.29,1.00,8.40,0.25,1.00,4.96,-2.29,1.00,8.40
6,10,161,20.44,1.00,25.81,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.66,25.93,1.00,128.57,1.00,4.56,5.75,-0.25,1.00,4.82,1.96,1.00,3.79,0.54,1.00,4.02,1.90,1.00,3.84
6,11,162,19.42,1.00,26.24,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.27,27.39,1.00,106.42,1.00,5.99,5.78,0.31,1.00,5.68,1.57,1.00,4.20,1.15,1.00,4.84,1.58,1.00,4.20
6,12,163,19.09,1.00,26.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.95,26.84,1.00,126.76,1.00,6.09,5.57,0.69,1.00,5.40,2.21,1.00,3.36,1.80,1.00,4.29,2.20,1.00,3.37
6,13,164,17.67,1.00,25.24,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.67,32.98,1.00,98.15,1.00,5.95,5.44,-0.86,1.00,6.81,-0.28,1.00,5.73,1.12,1.00,4.83,-0.15,1.00,5.60
6,14,165,11.37,1.00,23.56,1.00,-9999.00,-9999.00,-9999.00,-9999.00,14.35,44.65,13.39,1.00,90.32,1.00,6.32,5.65,-0.85,1.00,7.17,-3.26,1.00,8.91,2.58,1.00,3.74,-3.33,1.00,8.98
6,15,166,19.12,1.00,24.89,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.97,35.16,1.00,109.16,1.00,6.80,5.82,-1.00,1.00,7.80,-0.71,1.00,6.53,0.04,1.00,6.76,-0.43,1.00,6.25
6,16,167,14.52,1.00,24.18,1.00,-9999.00,-9999.00,-9999.00,-9999.00,34.80,45.85,19.47,1.00,75.19,1.00,5.94,5.10,0.33,1.00,5.61,0.86,1.00,4.24,3.46,1.00,2.48,0.90,1.00,4.20
6,17,168,18.71,1.00,25.20,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.92,45.97,24.23,1.00,108.78,1.00,5.70,4.82,-1.43,1.00,7.13,-2.00,1.00,6.83,0.45,1.00,5.24,-1.96,1.00,6.78
6,18,169,19.29,1.00,25.57,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.78,30.46,1.00,135.75,1.00,5.93,4.81,-0.67,1.00,6.60,-0.13,1.00,4.93,-0.19,1.00,6.12,-0.07,1.00,4.88
6,19,170,17.94,1.00,26.80,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.38,15.89,1.00,131.38,1.00,5.34,5.05,0.10,1.00,5.24,-1.62,1.00,6.66,0.03,1.00,5.32,-1.41,1.00,6.46
6,20,171,18.46,1.00,26.70,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.03,22.50,1.00,143.03,1.00,5.43,4.96,-1.75,1.00,7.18,-2.02,1.00,6.98,-1.88,1.00,7.31,-2.45,1.00,7.41
6,21,172,13.21,1.00,25.38,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.75,24.36,1.00,81.59,1.00,6.56,5.22,-1.85,1.00,8.41,-2.59,1.00,7.81,-1.45,1.00,8.01,-2.46,1.00,7.67
6,22,173,18.79,1.00,25.20,1.00,-9999.00,-9999.00,-9999.00,-9999.00,11.43,45.51,42.85,1.00,121.28,1.00,6.99,5.10,1.07,1.00,5.92,0.44,1.00,4.66,2.56,1.00,4.43,0.35,1.00,4.76
6,23,174,18.60,1.00,25.17,1.00,-9999.00,-9999.00,-9999.00,-9999.00,15.75,45.77,30.50,1.00,94.59,1.00,7.11,5.26,1.36,1.00,5.74,-0.01,1.00,5.27,3.11,1.00,4.00,-0.11,1.00,5.37
6,24,175,18.89,1.00,25.13,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.96,22.21,1.00,114.50,1.00,7.60,5.88,3.03,1.00,4.57,1.75,1.00,4.13,3.84,1.00,3.76,1.71,1.00,4.17
6,25,176,13.02,1.00,24.80,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.89,45.47,19.93,1.00,82.47,1.00,8.04,6.11,1.13,1.00,6.91,0.62,1.00,5.50,2.32,1.00,5.71,0.59,1.00,5.52
6,26,177,12.34,1.00,25.15,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.16,17.85,1.00,70.91,1.00,9.31,6.64,2.42,1.00,6.89,1.43,1.00,5.21,3.07,1.00,6.24,1.35,1.00,5.28
6,27,178,15.29,1.00,24.71,1.00,-9999.00,-9999.00,-9999.00,-9999.00,13.08,44.98,18.69,1.00,102.30,1.00,9.30,6.63,0.44,1.00,8.86,-0.10,1.00,6.73,1.67,1.00,7.63,-0.13,1.00,6.76
6,28,179,17.45,1.00,25.70,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.33,45.89,20.20,1.00,122.72,1.00,10.07,7.18,1.28,1.00,8.78,1.44,1.00,5.75,1.26,1.00,8.81,1.11,1.00,6.08
6,29,180,22.07,1.00,26.92,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.62,24.29,1.00,132.72,1.00,12.92,6.73,2.24,1.00,10.69,-0.20,1.00,6.92,1.01,1.00,11.91,-1.10,1.00,7.83
6,30,181,17.66,1.00,26.59,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.20,22.19,1.00,106.18,1.00,12.55,6.44,2.12,1.00,10.43,0.36,1.00,6.08,0.98,1.00,11.57,0.51,1.00,5.93
7,1,182,19.31,1.00,26.84,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.87,19.05,1.00,115.48,1.00,8.53,6.72,0.10,1.00,8.44,-1.50,1.00,8.22,-1.16,1.00,9.69,-2.06,1.00,8.78
7,2,183,16.93,1.00,25.81,1.00,-9999.00,-9999.00,-9999.00,-9999.00,14.29,44.75,23.24,1.00,97.67,1.00,7.93,6.18,3.99,1.00,3.94,0.54,1.00,5.64,4.31,1.00,3.62,0.79,1.00,5.39
7,3,184,15.50,1.00,25.20,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.19,45.98,16.57,1.00,98.81,1.00,7.79,5.94,-0.49,1.00,8.28,-1.49,1.00,7.43,0.13,1.00,7.67,-1.59,1.00,7.53
7,4,185,18.57,1.00,25.85,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.78,45.54,24.05,1.00,104.00,1.00,8.09,5.87,1.60,1.00,6.48,0.39,1.00,5.47,1.94,1.00,6.15,0.25,1.00,5.62
7,5,186,20.69,1.00,26.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.20,26.34,1.00,129.45,1.00,8.86,5.56,1.72,1.00,7.14,0.48,1.00,5.08,1.34,1.00,7.52,0.72,1.00,4.84
7,6,187,20.17,1.00,26.33,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.91,30.62,1.00,114.12,1.00,8.51,5.28,2.85,1.00,5.67,0.64,1.00,4.64,2.74,1.00,5.78,1.09,1.00,4.19
7,7,188,22.14,1.00,27.07,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.65,26.45,1.00,118.81,1.00,6.47,5.73,4.03,1.00,2.44,2.92,1.00,2.81,3.28,1.00,3.20,3.02,1.00,2.71
7,8,189,21.30,1.00,27.34,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,44.39,37.00,1.00,142.02,1.00,6.42,5.67,3.12,1.00,3.30,1.72,1.00,3.96,1.75,1.00,4.66,1.00,1.00,4.67
7,9,190,18.30,1.00,26.54,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.19,21.74,1.00,93.79,1.00,7.80,5.48,0.44,1.00,7.36,-1.31,1.00,6.78,-0.33,1.00,8.13,-1.17,1.00,6.65
7,10,191,18.66,1.00,26.20,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.10,24.01,1.00,107.38,1.00,9.27,6.41,1.43,1.00,7.84,0.81,1.00,5.61,0.88,1.00,8.39,0.04,1.00,6.38
7,11,192,12.03,1.00,24.72,1.00,-9999.00,-9999.00,-9999.00,-9999.00,9.40,43.77,12.72,1.00,89.33,1.00,9.06,6.36,0.29,1.00,8.77,-0.13,1.00,6.49,1.60,1.00,7.46,-0.58,1.00,6.94
7,12,193,15.93,1.00,25.80,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.95,18.62,1.00,89.34,1.00,9.06,6.98,0.91,1.00,8.16,0.63,1.00,6.35,1.17,1.00,7.89,0.52,1.00,6.46
7,13,194,19.29,1.00,25.96,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.00,23.31,1.00,89.35,1.00,7.85,7.11,3.08,1.00,4.77,0.49,1.00,6.62,2.92,1.00,4.93,0.22,1.00,6.89
7,14,195,17.14,1.00,25.51,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,43.88,25.90,1.00,97.24,1.00,7.51,7.03,2.11,1.00,5.40,2.02,1.00,5.01,2.86,1.00,4.65,2.09,1.00,4.94
7,15,196,18.59,1.00,25.89,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.76,20.59,1.00,111.93,1.00,7.46,6.69,1.89,1.00,5.58,1.83,1.00,4.86,2.08,1.00,5.38,1.64,1.00,5.05
7,16,197,18.02,1.00,26.23,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,43.62,17.20,1.00,111.10,1.00,7.47,6.64,2.55,1.00,4.93,2.38,1.00,4.26,2.55,1.00,4.93,2.16,1.00,4.48
7,17,198,20.75,1.00,26.16,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.43,31.29,1.00,115.04,1.00,6.82,6.41,0.05,1.00,6.76,0.52,1.00,5.88,0.16,1.00,6.65,0.42,1.00,5.99
7,18,199,20.65,1.00,26.23,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.21,34.99,1.00,138.85,1.00,6.80,5.89,0.52,1.00,6.29,-0.06,1.00,5.95,0.54,1.00,6.27,-0.22,1.00,6.11
7,19,200,17.89,1.00,26.25,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,43.00,32.09,1.00,100.64,1.00,6.60,5.91,1.33,1.00,5.27,-1.26,1.00,7.17,1.26,1.00,5.34,-1.01,1.00,6.92
7,20,201,18.07,1.00,26.78,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.79,26.76,1.00,135.65,1.00,6.70,5.92,0.18,1.00,6.52,-0.23,1.00,6.15,0.14,1.00,6.56,-0.29,1.00,6.21
7,21,202,18.57,1.00,26.62,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.59,27.97,1.00,104.84,1.00,6.99,6.07,0.56,1.00,6.43,0.88,1.00,5.19,0.62,1.00,6.37,1.08,1.00,5.00
7,22,203,18.97,1.00,26.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.39,20.84,1.00,114.82,1.00,6.82,6.10,0.22,1.00,6.59,1.85,1.00,4.25,0.69,1.00,6.13,1.85,1.00,4.25
7,23,204,19.47,1.00,26.51,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.15,27.02,1.00,112.53,1.00,6.78,6.48,0.82,1.00,5.96,0.89,1.00,5.59,1.35,1.00,5.43,0.89,1.00,5.59
7,24,205,17.83,1.00,26.80,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,41.89,27.85,1.00,87.01,1.00,6.90,6.58,-0.25,1.00,7.15,-0.25,1.00,6.83,-0.06,1.00,6.97,-0.35,1.00,6.93
7,25,206,18.73,1.00,26.65,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,41.64,23.34,1.00,103.74,1.00,7.01,6.41,0.70,1.00,6.31,-0.01,1.00,6.42,0.93,1.00,6.07,-0.12,1.00,6.53
7,26,207,17.89,1.00,26.38,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,41.38,31.90,1.00,98.46,1.00,6.13,6.43,0.93,1.00,5.19,2.09,1.00,4.34,1.32,1.00,4.80,2.02,1.00,4.41
7,27,208,12.62,1.00,24.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,14.61,43.92,19.05,1.00,86.21,1.00,5.62,5.91,-1.08,1.00,6.70,-1.65,1.00,7.57,-0.24,1.00,5.86,-1.81,1.00,7.73
7,28,209,19.23,1.00,26.35,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.92,24.45,1.00,109.45,1.00,5.60,6.36,-0.41,1.00,6.01,0.50,1.00,5.86,-0.31,1.00,5.91,0.09,1.00,6.26
7,29,210,18.69,1.00,26.29,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.52,26.52,1.00,78.80,1.00,4.94,6.11,0.16,1.00,4.77,-0.39,1.00,6.49,0.25,1.00,4.69,-0.47,1.00,6.57
7,30,211,18.22,1.00,25.55,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.43,44.20,36.30,1.00,99.41,1.00,5.80,5.59,1.03,1.00,4.77,-0.23,1.00,5.82,1.52,1.00,4.28,-0.26,1.00,5.85
7,31,212,18.17,1.00,25.23,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.01,19.93,1.00,101.77,1.00,5.89,5.27,-1.64,1.00,7.53,-0.78,1.00,6.05,0.19,1.00,5.70,-0.73,1.00,6.00
8,1,213,17.16,1.00,25.48,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,43.91,30.97,1.00,99.01,1.00,6.01,5.00,-0.51,1.00,6.52,-1.55,1.00,6.55,1.11,1.00,4.90,-1.71,1.00,6.71
