Month,Day,DoY,Rg_f,Rg_sqc,Ta_f,Ta_sqc,VPD_f,VPD_sqc,Ts_f,Ts_sqc,Precip,SWC,H_f,H_sqc,LE_f,LE_sqc,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSsqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSsqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNsqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNsqc,GPP_or_ANN
4,15,105,7.32,1.00,23.00,1.00,-9999.00,-9999.00,-9999.00,-9999.00,9.02,45.51,3.85,1.00,36.70,1.00,6.57,5.85,2.91,1.00,3.66,0.74,1.00,5.11,2.95,1.00,3.62,0.74,1.00,5.11
4,16,106,17.36,1.00,24.00,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.14,45.28,21.25,1.00,92.52,1.00,6.38,6.05,1.53,1.00,4.86,1.03,1.00,5.01,1.69,1.00,4.69,0.87,1.00,5.18
4,17,107,22.19,1.00,24.87,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.27,44.64,37.20,1.00,101.35,1.00,6.60,6.32,1.97,1.00,4.62,1.58,1.00,4.74,2.37,1.00,4.22,1.47,1.00,4.85
4,18,108,16.36,1.00,24.78,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.54,44.24,28.09,1.00,98.65,1.00,6.58,6.36,-1.37,1.00,7.94,-2.69,1.00,9.05,-1.04,1.00,7.61,-2.78,1.00,9.14
4,19,109,20.82,1.00,25.65,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.95,44.14,22.21,1.00,129.52,1.00,6.52,6.58,2.34,1.00,4.18,2.02,1.00,4.56,2.76,1.00,3.76,1.87,1.00,4.71
4,20,110,17.17,1.00,25.08,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.17,13.31,1.00,96.44,1.00,6.67,6.24,1.54,1.00,5.13,1.68,1.00,4.56,1.43,1.00,5.24,1.63,1.00,4.60
4,21,111,16.74,1.00,24.63,1.00,-9999.00,-9999.00,-9999.00,-9999.00,7.62,44.61,25.32,1.00,100.52,1.00,6.77,6.38,0.13,1.00,6.64,-0.72,1.00,7.10,0.41,1.00,6.36,-1.23,1.00,7.61
4,22,112,17.59,1.00,25.38,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,44.77,17.70,1.00,113.65,1.00,7.25,6.52,-0.51,1.00,7.75,-1.14,1.00,7.66,-0.12,1.00,7.36,-1.51,1.00,8.03
4,23,113,15.37,1.00,24.19,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.78,44.85,-2.47,1.00,3.19,1.00,8.21,6.55,0.83,1.00,7.39,-0.60,1.00,7.15,1.02,1.00,7.19,-2.05,1.00,8.60
4,24,114,17.29,1.00,23.99,1.00,-9999.00,-9999.00,-9999.00,-9999.00,11.30,45.36,28.83,1.00,97.33,1.00,8.80,7.32,1.93,1.00,6.87,2.24,1.00,5.08,2.30,1.00,6.50,2.27,1.00,5.05
4,25,115,9.38,1.00,23.61,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.78,45.34,5.74,1.00,50.26,1.00,8.69,6.90,1.05,1.00,7.64,-0.64,1.00,7.54,1.75,1.00,6.94,-1.03,1.00,7.93
4,26,116,13.56,1.00,23.63,1.00,-9999.00,-9999.00,-9999.00,-9999.00,6.35,44.94,11.43,1.00,86.58,1.00,8.15,6.73,0.62,1.00,7.53,-1.02,1.00,7.75,1.01,1.00,7.14,-1.18,1.00,7.91
4,27,117,18.71,1.00,24.67,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.73,45.16,30.13,1.00,109.10,1.00,8.13,6.96,0.79,1.00,7.34,0.52,1.00,6.44,0.88,1.00,7.25,0.63,1.00,6.32
4,28,118,13.63,1.00,24.03,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.46,44.86,14.13,1.00,78.84,1.00,8.51,6.70,1.26,1.00,7.25,0.63,1.00,6.08,1.38,1.00,7.13,0.06,1.00,6.65
4,29,119,16.74,1.00,24.80,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.53,22.56,1.00,107.07,1.00,8.57,6.71,1.66,1.00,6.91,0.41,1.00,6.29,1.83,1.00,6.74,-0.44,1.00,7.15
4,30,120,16.36,1.00,24.72,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.59,44.16,29.17,1.00,80.72,1.00,8.09,6.91,0.66,1.00,7.43,-0.92,1.00,7.83,0.67,1.00,7.42,-1.34,1.00,8.24
5,1,121,13.37,1.00,23.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,11.18,44.86,19.01,1.00,103.66,1.00,5.58,6.06,0.40,1.00,5.17,-2.43,1.00,8.48,0.73,1.00,4.85,-3.55,1.00,9.61
5,2,122,15.45,1.00,23.93,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.65,45.46,21.45,1.00,88.68,1.00,6.86,4.26,2.55,1.00,4.31,-0.67,1.00,4.94,2.79,1.00,4.07,-0.60,1.00,4.86
5,3,123,15.97,1.00,24.30,1.00,-9999.00,-9999.00,-9999.00,-9999.00,12.32,45.24,16.61,1.00,131.61,1.00,7.60,4.28,0.82,1.00,6.78,-0.37,1.00,4.65,1.41,1.00,6.19,-1.41,1.00,5.69
5,4,124,15.87,1.00,24.70,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.04,17.24,1.00,133.55,1.00,5.48,3.99,-0.08,1.00,5.56,-0.75,1.00,4.74,1.26,1.00,4.22,-0.77,1.00,4.76
5,5,125,15.75,1.00,24.69,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.57,44.94,16.61,1.00,136.01,1.00,1.97,4.07,1.23,1.00,0.75,-0.22,1.00,4.29,1.81,1.00,0.16,-0.39,1.00,4.46
5,6,126,14.89,1.00,24.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,10.22,45.41,12.75,1.00,106.90,1.00,1.09,4.31,1.51,1.00,-0.42,-0.53,1.00,4.84,1.84,1.00,-0.75,-0.49,1.00,4.80
5,7,127,15.91,1.00,24.92,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.29,45.50,-9.19,1.00,390.27,1.00,1.39,4.53,4.32,1.00,-2.92,-0.77,1.00,5.30,3.38,1.00,-1.99,0.01,1.00,4.53
5,8,128,18.06,1.00,25.87,1.00,-9999.00,-9999.00,-9999.00,-9999.00,10.16,45.10,30.24,1.00,90.87,1.00,3.56,5.13,1.90,1.00,1.66,0.49,1.00,4.63,1.49,1.00,2.07,0.90,1.00,4.23
5,9,129,14.80,1.00,25.19,1.00,-9999.00,-9999.00,-9999.00,-9999.00,18.03,45.60,21.44,1.00,125.55,1.00,4.37,5.65,2.59,1.00,1.78,1.29,1.00,4.35,1.70,1.00,2.67,1.82,1.00,3.83
5,10,130,17.16,1.00,25.72,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,45.36,22.87,1.00,114.01,1.00,5.44,6.72,2.84,1.00,2.59,-2.86,1.00,9.59,1.26,1.00,4.18,-2.64,1.00,9.36
5,11,131,16.09,1.00,25.05,1.00,-9999.00,-9999.00,-9999.00,-9999.00,16.51,45.19,15.30,1.00,103.95,1.00,5.68,6.61,2.49,1.00,3.18,-0.50,1.00,7.11,0.96,1.00,4.72,-0.44,1.00,7.05
5,12,132,18.58,1.00,25.39,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.36,23.25,1.00,129.15,1.00,6.37,6.38,3.59,1.00,2.78,2.54,1.00,3.85,2.95,1.00,3.42,2.76,1.00,3.63
5,13,133,13.86,1.00,25.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.71,8.36,1.00,79.57,1.00,7.70,6.35,5.81,1.00,1.89,4.40,1.00,1.94,6.17,1.00,1.53,4.74,1.00,1.61
5,14,134,15.19,1.00,25.24,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.33,44.30,28.47,1.00,104.97,1.00,7.91,6.15,1.57,1.00,6.34,-2.55,1.00,8.70,1.41,1.00,6.50,-2.15,1.00,8.30
5,15,135,19.40,1.00,25.45,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.14,44.49,27.97,1.00,120.79,1.00,7.89,6.02,-0.72,1.00,8.61,-2.43,1.00,8.45,-0.61,1.00,8.51,-2.34,1.00,8.36
5,16,136,17.63,1.00,25.61,1.00,-9999.00,-9999.00,-9999.00,-9999.00,6.60,45.36,17.44,1.00,99.33,1.00,7.80,5.54,-0.28,1.00,8.08,-3.18,1.00,8.72,-0.37,1.00,8.17,-2.87,1.00,8.41
5,17,137,15.49,1.00,25.77,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.27,44.96,14.75,1.00,88.86,1.00,7.67,4.56,-0.11,1.00,7.78,-1.41,1.00,5.98,-1.12,1.00,8.78,-1.31,1.00,5.87
5,18,138,13.16,1.00,25.75,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.65,11.68,1.00,77.93,1.00,6.75,3.70,2.39,1.00,4.36,-0.80,1.00,4.50,1.51,1.00,5.24,-0.08,1.00,3.78
5,19,139,17.10,1.00,26.10,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.52,21.77,1.00,102.53,1.00,8.78,4.70,0.45,1.00,8.33,-1.16,1.00,5.86,0.48,1.00,8.30,-1.16,1.00,5.86
5,20,140,16.99,1.00,26.32,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.05,24.33,1.00,100.47,1.00,9.58,5.32,1.44,1.00,8.14,-1.16,1.00,6.48,0.89,1.00,8.69,-0.72,1.00,6.04
5,21,141,14.80,1.00,25.06,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.72,44.35,17.72,1.00,83.65,1.00,9.67,5.50,0.12,1.00,9.56,-1.98,1.00,7.48,0.20,1.00,9.47,-1.68,1.00,7.18
5,22,142,18.89,1.00,26.23,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.52,18.96,1.00,94.55,1.00,9.82,6.28,-0.53,1.00,10.35,-1.67,1.00,7.94,-0.10,1.00,9.92,-1.78,1.00,8.06
5,23,143,16.56,1.00,26.21,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.11,14.69,1.00,97.17,1.00,9.75,6.13,-0.08,1.00,9.83,-1.07,1.00,7.19,0.02,1.00,9.73,-0.80,1.00,6.93
5,24,144,14.38,1.00,25.19,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,43.77,19.16,1.00,103.94,1.00,9.14,6.35,-0.30,1.00,9.44,-2.78,1.00,9.14,0.11,1.00,9.03,-2.65,1.00,9.00
5,25,145,12.58,1.00,24.73,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.40,43.53,13.67,1.00,62.62,1.00,8.74,6.85,1.92,1.00,6.82,0.42,1.00,6.43,2.29,1.00,6.45,0.14,1.00,6.72
5,26,146,14.87,1.00,25.22,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.27,43.89,18.42,1.00,81.67,1.00,8.80,7.26,0.30,1.00,8.50,-1.25,1.00,8.51,1.38,1.00,7.41,-0.60,1.00,7.86
5,27,147,7.99,1.00,23.17,1.00,-9999.00,-9999.00,-9999.00,-9999.00,15.75,44.96,2.22,1.00,54.82,1.00,7.05,6.43,1.24,1.00,5.82,-0.82,1.00,7.25,2.02,1.00,5.03,-1.07,1.00,7.50
5,28,148,7.80,1.00,22.91,1.00,-9999.00,-9999.00,-9999.00,-9999.00,7.87,45.45,6.04,1.00,51.82,1.00,5.23,6.38,1.55,1.00,3.68,-1.89,1.00,8.27,1.85,1.00,3.38,-2.07,1.00,8.45
5,29,149,20.39,1.00,24.26,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.06,45.07,37.05,1.00,113.52,1.00,5.02,6.40,-0.31,1.00,5.33,-0.95,1.00,7.35,-0.03,1.00,5.05,-2.19,1.00,8.59
5,30,150,16.98,1.00,25.07,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.59,20.60,1.00,100.09,1.00,5.28,6.17,0.06,1.00,5.23,0.16,1.00,6.02,0.72,1.00,4.56,-0.42,1.00,6.59
5,31,151,10.13,1.00,23.94,1.00,-9999.00,-9999.00,-9999.00,-9999.00,14.48,44.98,7.07,1.00,57.51,1.00,5.62,7.13,1.13,1.00,4.49,-0.22,1.00,7.34,3.11,1.00,2.51,-0.16,1.00,7.29
6,1,152,13.95,1.00,24.57,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.40,14.02,1.00,84.67,1.00,6.58,7.75,0.01,1.00,6.57,-0.72,1.00,8.47,1.43,1.00,5.15,-0.70,1.00,8.45
6,2,153,13.53,1.00,24.48,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.47,11.91,1.00,84.49,1.00,6.86,7.60,-0.02,1.00,6.89,-0.79,1.00,8.39,1.58,1.00,5.28,-0.61,1.00,8.21
6,3,154,8.54,1.00,23.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,24.38,45.10,0.95,1.00,50.72,1.00,6.49,6.93,2.07,1.00,4.42,0.91,1.00,6.02,2.62,1.00,3.87,0.70,1.00,6.23
6,4,155,18.45,1.00,24.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.25,18.61,1.00,105.21,1.00,6.40,7.07,0.99,1.00,5.41,1.41,1.00,5.66,1.36,1.00,5.04,1.34,1.00,5.73
6,5,156,19.23,1.00,25.55,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.54,44.64,26.80,1.00,117.90,1.00,6.37,7.44,-0.33,1.00,6.69,-0.05,1.00,7.48,-0.27,1.00,6.64,0.37,1.00,7.06
6,6,157,8.49,1.00,23.89,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.81,44.28,2.89,1.00,48.08,1.00,6.41,7.20,0.35,1.00,6.06,-2.37,1.00,9.58,1.18,1.00,5.23,-2.53,1.00,9.73
6,7,158,17.60,1.00,24.62,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,44.17,31.23,1.00,127.37,1.00,6.71,7.59,0.55,1.00,6.16,-0.73,1.00,8.32,0.64,1.00,6.08,-0.95,1.00,8.53
6,8,159,14.72,1.00,23.93,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.03,43.95,19.96,1.00,82.42,1.00,6.68,7.15,0.46,1.00,6.22,0.59,1.00,6.56,0.97,1.00,5.71,0.28,1.00,6.87
6,9,160,5.25,1.00,23.06,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,43.93,3.02,1.00,25.78,1.00,6.49,6.69,3.18,1.00,3.30,3.53,1.00,3.16,4.45,1.00,2.03,2.91,1.00,3.77
6,10,161,17.69,1.00,25.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.86,25.08,1.00,101.94,1.00,7.24,7.17,-0.41,1.00,7.66,0.36,1.00,6.81,-0.16,1.00,7.41,-0.05,1.00,7.22
6,11,162,16.67,1.00,24.98,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.59,43.67,17.69,1.00,94.77,1.00,7.89,7.17,-0.63,1.00,8.52,-1.10,1.00,8.27,-0.03,1.00,7.92,-1.27,1.00,8.44
6,12,163,13.41,1.00,24.60,1.00,-9999.00,-9999.00,-9999.00,-9999.00,8.13,44.27,19.78,1.00,99.94,1.00,8.24,6.95,0.97,1.00,7.26,-0.97,1.00,7.91,0.86,1.00,7.38,-1.05,1.00,7.99
6,13,164,10.98,1.00,24.56,1.00,-9999.00,-9999.00,-9999.00,-9999.00,8.26,45.55,8.33,1.00,64.24,1.00,8.38,6.21,-0.83,1.00,9.21,-1.31,1.00,7.52,-0.43,1.00,8.81,-1.25,1.00,7.47
6,14,165,9.37,1.00,23.78,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.29,45.07,4.46,1.00,46.38,1.00,8.37,6.04,1.61,1.00,6.76,-0.40,1.00,6.44,1.60,1.00,6.77,-0.45,1.00,6.49
6,15,166,16.36,1.00,25.55,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.71,20.21,1.00,104.75,1.00,7.80,6.04,0.09,1.00,7.71,0.91,1.00,5.12,-0.03,1.00,7.84,0.90,1.00,5.14
6,16,167,13.28,1.00,25.01,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.32,11.91,1.00,78.66,1.00,8.32,5.81,1.06,1.00,7.26,1.04,1.00,4.77,1.21,1.00,7.10,0.98,1.00,4.84
6,17,168,17.45,1.00,24.32,1.00,-9999.00,-9999.00,-9999.00,-9999.00,13.59,44.36,18.02,1.00,97.15,1.00,8.19,5.78,-0.60,1.00,8.80,-1.92,1.00,7.69,-0.49,1.00,8.68,-1.92,1.00,7.69
6,18,169,18.39,1.00,24.19,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.54,45.54,20.24,1.00,104.41,1.00,7.41,5.87,-0.65,1.00,8.06,-0.67,1.00,6.54,-0.88,1.00,8.28,-0.69,1.00,6.56
6,19,170,18.69,1.00,24.96,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.13,31.41,1.00,94.26,1.00,7.48,5.90,1.06,1.00,6.42,0.82,1.00,5.07,0.69,1.00,6.78,0.87,1.00,5.03
6,20,171,19.74,1.00,25.07,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.06,44.64,34.70,1.00,105.01,1.00,7.76,5.73,-0.75,1.00,8.50,0.68,1.00,5.05,-1.00,1.00,8.75,0.88,1.00,4.85
6,21,172,11.30,1.00,23.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.54,44.52,9.75,1.00,56.01,1.00,7.47,5.58,2.50,1.00,4.97,-1.35,1.00,6.92,2.59,1.00,4.88,-1.48,1.00,7.06
6,22,173,11.93,1.00,24.90,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,44.54,10.42,1.00,54.49,1.00,6.73,5.55,2.51,1.00,4.22,0.89,1.00,4.66,2.00,1.00,4.73,1.25,1.00,4.31
6,23,174,16.75,1.00,25.17,1.00,-9999.00,-9999.00,-9999.00,-9999.00,18.29,44.50,26.00,1.00,95.80,1.00,6.54,5.57,1.88,1.00,4.66,-0.03,1.00,5.60,1.22,1.00,5.32,0.34,1.00,5.23
6,24,175,15.11,1.00,24.17,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.27,45.61,28.38,1.00,94.84,1.00,6.48,5.31,1.92,1.00,4.56,-0.43,1.00,5.74,1.29,1.00,5.19,-0.33,1.00,5.64
6,25,176,18.44,1.00,25.40,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.90,24.46,1.00,102.56,1.00,6.15,5.36,0.72,1.00,5.43,0.13,1.00,5.23,0.24,1.00,5.91,-0.55,1.00,5.91
6,26,177,20.08,1.00,25.86,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.44,35.72,1.00,136.51,1.00,5.71,5.14,1.66,0.98,4.05,1.53,1.00,3.61,1.07,1.00,4.64,0.63,1.00,4.51
6,27,178,20.19,1.00,25.85,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.08,44.08,31.10,1.00,121.82,1.00,5.56,4.97,0.73,1.00,4.83,-0.55,1.00,5.52,0.84,1.00,4.72,-0.27,1.00,5.24
6,28,179,19.95,1.00,25.98,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.22,21.83,1.00,109.80,1.00,5.07,4.98,0.64,1.00,4.43,0.81,1.00,4.17,0.69,1.00,4.38,0.65,1.00,4.33
6,29,180,20.69,1.00,26.82,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.02,27.56,1.00,132.74,1.00,5.11,5.40,0.15,1.00,4.97,0.44,1.00,4.96,0.24,1.00,4.87,0.54,1.00,4.86
6,30,181,21.00,1.00,27.03,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,43.76,24.89,1.00,111.25,1.00,4.80,5.38,0.22,1.00,4.58,-0.68,1.00,6.06,0.52,1.00,4.29,-0.28,1.00,5.66
7,1,182,19.05,1.00,26.56,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.49,21.38,1.00,122.65,1.00,4.46,5.46,-0.64,1.00,5.10,-0.57,1.00,6.03,0.08,1.00,4.38,-0.04,1.00,5.50
7,2,183,12.35,1.00,24.28,1.00,-9999.00,-9999.00,-9999.00,-9999.00,22.73,44.13,7.05,1.00,79.72,1.00,3.77,4.82,0.51,1.00,3.27,1.68,1.00,3.14,1.98,1.00,1.79,1.74,1.00,3.08
7,3,184,16.15,1.00,23.10,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.43,45.29,29.11,1.00,90.48,1.00,2.19,4.40,-2.48,1.00,4.66,-1.75,1.00,6.15,-0.82,1.00,3.00,-1.49,1.00,5.88
7,4,185,19.05,1.00,24.89,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.03,44.87,26.96,1.00,116.67,1.00,2.32,4.63,-1.22,1.00,3.54,-0.54,1.00,5.17,-0.06,1.00,2.38,-0.54,1.00,5.17
7,5,186,19.35,1.00,25.64,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.69,24.44,1.00,106.11,1.00,2.71,4.97,-3.41,1.00,6.12,-4.18,1.00,9.15,-2.62,1.00,5.33,-4.14,1.00,9.11
7,6,187,17.81,1.00,25.24,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.37,23.56,1.00,107.74,1.00,2.87,4.79,-2.16,1.00,5.03,-0.10,1.00,4.88,-1.13,1.00,4.00,-0.02,1.00,4.81
7,7,188,19.47,1.00,25.79,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.03,25.54,1.00,118.95,1.00,3.11,4.55,-1.68,1.00,4.79,-1.32,1.00,5.87,-0.64,1.00,3.75,-1.24,1.00,5.78
7,8,189,19.45,1.00,25.63,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.72,28.39,1.00,113.47,1.00,3.14,4.32,-0.94,1.00,4.08,-1.70,1.00,6.02,0.06,1.00,3.08,-1.62,1.00,5.94
7,9,190,14.22,1.00,24.79,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.46,20.25,1.00,80.01,1.00,3.09,3.90,-0.67,1.00,3.76,1.27,1.00,2.62,1.97,1.00,1.12,1.26,1.00,2.64
7,10,191,19.08,1.00,26.33,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.23,20.34,1.00,110.46,1.00,3.22,4.02,-1.15,1.00,4.38,-1.41,1.00,5.43,-0.06,1.00,3.28,-1.22,1.00,5.24
7,11,192,21.42,1.00,26.85,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.99,22.37,1.00,127.79,1.00,3.94,4.16,0.11,1.00,3.83,0.06,1.00,4.10,0.34,1.00,3.60,0.26,1.00,3.90
7,12,193,19.60,1.00,27.12,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.75,22.15,1.00,120.84,1.00,4.41,4.84,-0.83,1.00,5.24,-1.63,1.00,6.47,-0.40,1.00,4.81,-1.25,1.00,6.09
7,13,194,21.93,1.00,27.08,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.53,29.52,1.00,123.42,1.00,4.38,5.02,-0.63,1.00,5.01,-0.19,1.00,5.20,-0.08,1.00,4.46,-0.08,1.00,5.10
7,14,195,19.40,1.00,25.42,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.41,24.49,1.00,118.99,1.00,5.07,5.04,0.23,1.00,4.85,-0.23,1.00,5.27,0.25,1.00,4.82,-0.77,1.00,5.81
7,15,196,15.50,1.00,24.39,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.46,20.87,1.00,123.88,1.00,5.07,5.45,-0.71,1.00,5.77,0.16,1.00,5.28,0.00,1.00,5.06,-1.20,1.00,6.65
7,16,197,18.78,1.00,26.30,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.51,24.07,1.00,114.25,1.00,4.95,6.31,-1.30,1.00,6.25,0.89,1.00,5.42,-1.04,1.00,5.99,0.27,1.00,6.04
7,17,198,18.59,1.00,26.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.13,42.44,18.07,1.00,113.99,1.00,5.06,6.90,1.58,1.00,3.48,1.45,1.00,5.46,1.91,1.00,3.15,1.15,1.00,5.75
7,18,199,21.55,1.00,26.57,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,42.31,26.95,1.00,127.84,1.00,5.10,7.03,1.27,1.00,3.83,1.30,1.00,5.73,1.50,1.00,3.60,0.82,1.00,6.21
7,19,200,21.11,1.00,26.83,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,42.13,26.13,1.00,136.50,1.00,5.10,6.95,2.93,1.00,2.17,2.31,1.00,4.64,3.12,1.00,1.98,1.90,1.00,5.05
7,20,201,20.78,1.00,26.81,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,41.94,26.66,1.00,124.46,1.00,5.07,6.70,1.49,1.00,3.58,3.78,1.00,2.93,1.17,1.00,3.90,3.28,1.00,3.42
7,21,202,19.11,1.00,26.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.02,41.73,27.16,1.00,93.66,1.00,4.79,6.49,0.59,1.00,4.21,1.00,1.00,5.50,0.26,1.00,4.53,0.45,1.00,6.04
7,22,203,22.19,1.00,26.91,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,41.55,22.67,1.00,119.41,1.00,4.19,6.48,0.12,1.00,4.07,-0.13,1.00,6.61,-0.55,1.00,4.74,-0.31,1.00,6.79
7,23,204,20.96,1.00,27.05,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.76,41.36,32.83,1.00,126.20,1.00,4.33,6.10,0.95,1.00,3.37,1.06,1.00,5.03,0.67,1.00,3.66,1.11,1.00,4.99
7,24,205,19.99,1.00,26.54,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,41.16,26.34,1.00,119.40,1.00,4.58,6.08,1.92,1.00,2.66,-0.19,1.00,6.26,1.35,1.00,3.23,0.08,1.00,6.00
7,25,206,20.47,1.00,26.46,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,41.03,24.86,1.00,135.17,1.00,5.33,5.57,0.52,1.00,4.82,-0.64,1.00,6.21,0.50,1.00,4.83,-0.37,1.00,5.94
7,26,207,16.63,1.00,26.82,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,40.89,37.58,1.00,108.83,1.00,4.68,5.20,-0.96,1.00,5.64,-0.81,1.00,6.00,-1.07,1.00,5.75,-0.69,1.00,5.88
7,27,208,17.47,1.00,25.63,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.71,41.13,37.25,1.00,112.69,1.00,4.55,4.97,-2.30,1.00,6.85,-2.20,1.00,7.17,-2.40,1.00,6.95,-2.30,1.00,7.28
7,28,209,11.36,1.00,25.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,41.91,18.37,1.00,80.09,1.00,4.82,4.99,2.36,1.00,2.45,0.51,1.00,4.48,2.83,1.00,1.99,0.18,1.00,4.81
7,29,210,5.73,1.00,23.99,1.00,-9999.00,-9999.00,-9999.00,-9999.00,22.61,43.69,2.64,1.00,24.64,1.00,5.14,4.88,2.11,1.00,3.02,1.71,1.00,3.18,2.73,1.00,2.41,1.35,1.00,3.53
7,30,211,20.39,1.00,25.90,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.15,33.16,1.00,137.89,1.00,5.58,5.43,-0.89,1.00,6.47,-2.24,1.00,7.67,-0.98,1.00,6.56,-2.50,1.00,7.93
